!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='5.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R00615	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00616	4.7	2.5	5.0	0.1	298.15	
R00617	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00618	-28.8	2.5	5.0	0.1	298.15	
R00619	0.5	4.7	5.0	0.1	298.15	
R00621	-36.4	7.0	5.0	0.1	298.15	
R00623	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00624	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00625	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00626	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00627	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00628	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00629	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00630	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00631	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00634	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00635	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00636	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00637	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00638	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00639	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00640	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00643	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00644	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00645	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00646	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00647	0.3	0.0	5.0	0.1	298.15	
R00648	-105.7	11.9	5.0	0.1	298.15	
R00649	-0.3	6.7	5.0	0.1	298.15	
R00650	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00651	-46.1	8.7	5.0	0.1	298.15	
R00652	-18.3	9.1	5.0	0.1	298.15	
R00653	-24.7	13.2	5.0	0.1	298.15	
R00654	-10.1	11.0	5.0	0.1	298.15	
R00655	-2.7	8.0	5.0	0.1	298.15	
R00656	-35.2	10.1	5.0	0.1	298.15	
R00657	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00658	-4.2	0.6	5.0	0.1	298.15	
R00659	36.7	2.7	5.0	0.1	298.15	
R00660	-15.9	13.5	5.0	0.1	298.15	
R00661	6.9	5.8	5.0	0.1	298.15	
R00662	-21.8	7.6	5.0	0.1	298.15	
R00664	-55.1	30.2	5.0	0.1	298.15	
R00665	-46.7	9.8	5.0	0.1	298.15	
R00666	70.3	11.1	5.0	0.1	298.15	
R00667	-20.9	8.8	5.0	0.1	298.15	
R00668	-5.6	11.3	5.0	0.1	298.15	
R00669	7.6	6.7	5.0	0.1	298.15	
R00670	-55.5	11.0	5.0	0.1	298.15	
R00671	-22.4	8.2	5.0	0.1	298.15	
R00672	-22.6	9.2	5.0	0.1	298.15	
R00673	21.1	1.3	5.0	0.1	298.15	
R00674	-49.8	2.2	5.0	0.1	298.15	
R00675	13.8	9.7	5.0	0.1	298.15	
R00676	15.2	9.7	5.0	0.1	298.15	
R00677	-131.5	12.7	5.0	0.1	298.15	
R00678	-339.2	12.7	5.0	0.1	298.15	
R00679	-477.8	12.9	5.0	0.1	298.15	
R00681	-402.0	12.5	5.0	0.1	298.15	
R00682	-0.0	10.3	5.0	0.1	298.15	
R00683	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00684	-36.2	9.7	5.0	0.1	298.15	
R00685	-43.6	11.0	5.0	0.1	298.15	
R00686	-34.6	7.8	5.0	0.1	298.15	
R00687	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00688	49.3	4.1	5.0	0.1	298.15	
R00689	-96.0	9.3	5.0	0.1	298.15	
R00690	-475.4	11.8	5.0	0.1	298.15	
R00691	-92.0	17.5	5.0	0.1	298.15	
R00692	-0.3	4.2	5.0	0.1	298.15	
R00693	-25.5	8.4	5.0	0.1	298.15	
R00694	-0.7	4.1	5.0	0.1	298.15	
R00695	4.8	4.2	5.0	0.1	298.15	
R00697	-3.8	1.1	5.0	0.1	298.15	
R00698	-294.9	11.7	5.0	0.1	298.15	
R00699	-41.2	9.9	5.0	0.1	298.15	
R00700	-22.8	5.9	5.0	0.1	298.15	
R00702	-137.6	10.0	5.0	0.1	298.15	
R00703	39.4	0.9	5.0	0.1	298.15	
R00704	36.3	4.1	5.0	0.1	298.15	
R00705	-23.5	10.4	5.0	0.1	298.15	
R00706	-22.1	10.4	5.0	0.1	298.15	
R00707	-38.6	10.2	5.0	0.1	298.15	
R00708	-37.1	10.2	5.0	0.1	298.15	
R00709	7.0	6.3	5.0	0.1	298.15	
R00710	-24.2	2.6	5.0	0.1	298.15	
R00711	-22.8	2.6	5.0	0.1	298.15	
R00713	-12.1	4.7	5.0	0.1	298.15	
R00714	-10.7	4.7	5.0	0.1	298.15	
R00715	50.2	5.8	5.0	0.1	298.15	
R00716	51.7	5.8	5.0	0.1	298.15	
R00717	56.4	1.7	5.0	0.1	298.15	
R00719	-27.6	2.9	5.0	0.1	298.15	
R00720	0.9	5.8	5.0	0.1	298.15	
R00722	3.5	2.9	5.0	0.1	298.15	
R00723	-67.5	17.6	5.0	0.1	298.15	
R00724	31.6	2.9	5.0	0.1	298.15	
R00725	-15.3	3.0	5.0	0.1	298.15	
R00726	2.9	6.7	5.0	0.1	298.15	
R00727	-9.7	3.9	5.0	0.1	298.15	
R00728	-26.2	8.5	5.0	0.1	298.15	
R00729	-95.5	9.3	5.0	0.1	298.15	
R00730	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00731	-448.3	11.0	5.0	0.1	298.15	
R00732	-22.0	17.4	5.0	0.1	298.15	
R00733	-20.6	17.4	5.0	0.1	298.15	
R00734	-0.2	4.1	5.0	0.1	298.15	
R00735	-69.3	15.2	5.0	0.1	298.15	
R00736	-80.8	9.8	5.0	0.1	298.15	
R00737	-37.9	8.5	5.0	0.1	298.15	
R00739	-48.4	7.7	5.0	0.1	298.15	
R00740	8.9	8.8	5.0	0.1	298.15	
R00742	5.3	3.0	5.0	0.1	298.15	
R00743	-3.9	3.4	5.0	0.1	298.15	
R00744	15.9	15.2	5.0	0.1	298.15	
R00746	34.9	0.9	5.0	0.1	298.15	
R00747	-71.9	14.3	5.0	0.1	298.15	
R00748	-40.5	5.0	5.0	0.1	298.15	
R00749	-36.3	6.8	5.0	0.1	298.15	
R00750	-10.2	3.5	5.0	0.1	298.15	
R00751	9.9	4.4	5.0	0.1	298.15	
R00753	23.1	3.7	5.0	0.1	298.15	
R00754	33.5	0.6	5.0	0.1	298.15	
R00755	-11.1	4.0	5.0	0.1	298.15	
R00756	-6.2	1.3	5.0	0.1	298.15	
R00758	24.3	2.4	5.0	0.1	298.15	
R00760	-9.2	1.2	5.0	0.1	298.15	
R00761	-48.0	4.0	5.0	0.1	298.15	
R00762	-17.9	1.4	5.0	0.1	298.15	
R00763	-39.5	5.9	5.0	0.1	298.15	
R00764	3.1	1.4	5.0	0.1	298.15	
R00765	2.9	4.1	5.0	0.1	298.15	
R00766	6.3	6.1	5.0	0.1	298.15	
R00767	-6.4	4.7	5.0	0.1	298.15	
R00768	-14.5	4.4	5.0	0.1	298.15	
R00769	-4.5	2.8	5.0	0.1	298.15	
R00770	-9.7	3.1	5.0	0.1	298.15	
R00771	2.5	0.8	5.0	0.1	298.15	
R00772	-0.7	2.3	5.0	0.1	298.15	
R00774	34.2	10.9	5.0	0.1	298.15	
R00775	-28.2	13.8	5.0	0.1	298.15	
R00776	11.2	3.3	5.0	0.1	298.15	
R00777	-62.3	11.5	5.0	0.1	298.15	
R00778	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00781	-332.8	10.2	5.0	0.1	298.15	
R00782	8.7	8.5	5.0	0.1	298.15	
R00783	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00784	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00785	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00787	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00789	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00790	525.2	35.6	5.0	0.1	298.15	
R00791	196.5	14.3	5.0	0.1	298.15	
R00792	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00793	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00794	168.9	8.3	5.0	0.1	298.15	
R00796	170.3	8.3	5.0	0.1	298.15	
R00798	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00799	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00800	-145.8	17.4	5.0	0.1	298.15	
R00801	-24.8	2.5	5.0	0.1	298.15	
R00802	-24.8	2.5	5.0	0.1	298.15	
R00803	-5.0	2.0	5.0	0.1	298.15	
R00804	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00805	-18.4	5.9	5.0	0.1	298.15	
R00806	2.8	2.0	5.0	0.1	298.15	
R00807	-21.2	8.9	5.0	0.1	298.15	
R00808	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00809	-18.0	9.1	5.0	0.1	298.15	
R00810	-17.5	5.3	5.0	0.1	298.15	
R00811	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00812	-70.2	16.1	5.0	0.1	298.15	
R00813	-91.8	17.7	5.0	0.1	298.15	
R00814	-68.8	16.1	5.0	0.1	298.15	
R00815	-454.5	7.0	5.0	0.1	298.15	
R00816	-246.2	10.6	5.0	0.1	298.15	
R00817	-288.4	11.1	5.0	0.1	298.15	
R00818	-475.5	9.4	5.0	0.1	298.15	
R00821	-22.4	6.5	5.0	0.1	298.15	
R00822	-22.2	6.5	5.0	0.1	298.15	
R00823	-507.8	10.3	5.0	0.1	298.15	
R00825	-509.3	10.3	5.0	0.1	298.15	
R00827	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00828	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00829	29.2	16.0	5.0	0.1	298.15	
R00830	2.9	8.2	5.0	0.1	298.15	
R00832	-11.5	12.9	5.0	0.1	298.15	
R00833	-7.6	4.1	5.0	0.1	298.15	
R00834	27.7	3.4	5.0	0.1	298.15	
R00835	9.6	2.6	5.0	0.1	298.15	
R00836	-12.3	3.7	5.0	0.1	298.15	
R00837	-9.7	3.8	5.0	0.1	298.15	
R00838	-19.2	4.8	5.0	0.1	298.15	
R00839	-19.2	4.8	5.0	0.1	298.15	
R00841	-12.7	4.1	5.0	0.1	298.15	
R00842	39.7	1.5	5.0	0.1	298.15	
R00844	41.1	1.6	5.0	0.1	298.15	
R00845	45.6	1.9	5.0	0.1	298.15	
R00846	-105.6	8.4	5.0	0.1	298.15	
R00847	-11.4	4.1	5.0	0.1	298.15	
R00848	-0.7	6.1	5.0	0.1	298.15	
R00849	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00850	-0.4	4.1	5.0	0.1	298.15	
R00851	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00853	-5.2	5.3	5.0	0.1	298.15	
R00854	-11.4	5.3	5.0	0.1	298.15	
R00855	-25.2	9.4	5.0	0.1	298.15	
R00856	-0.7	9.4	5.0	0.1	298.15	
R00857	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00858	168.0	9.4	5.0	0.1	298.15	
R00859	246.6	36.1	5.0	0.1	298.15	
R00860	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00861	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00863	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00864	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00865	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00866	-9.7	2.6	5.0	0.1	298.15	
R00867	-9.2	1.2	5.0	0.1	298.15	
R00868	22.2	2.4	5.0	0.1	298.15	
R00870	23.7	2.4	5.0	0.1	298.15	
R00871	25.8	4.0	5.0	0.1	298.15	
R00872	-38.9	4.9	5.0	0.1	298.15	
R00873	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00874	-15.6	3.0	5.0	0.1	298.15	
R00875	24.0	1.9	5.0	0.1	298.15	
R00876	-12.6	3.1	5.0	0.1	298.15	
R00877	-2.8	1.8	5.0	0.1	298.15	
R00878	-0.1	0.6	5.0	0.1	298.15	
R00880	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00881	-15.5	6.9	5.0	0.1	298.15	
R00883	-1.4	6.4	5.0	0.1	298.15	
R00885	-9.2	5.8	5.0	0.1	298.15	
R00888	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00889	1.7	5.8	5.0	0.1	298.15	
R00891	-37.4	8.5	5.0	0.1	298.15	
R00892	6.0	13.0	5.0	0.1	298.15	
R00893	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00894	-32.3	9.5	5.0	0.1	298.15	
R00895	-17.2	9.1	5.0	0.1	298.15	
R00896	-10.4	9.3	5.0	0.1	298.15	
R00897	-49.8	10.4	5.0	0.1	298.15	
R00899	7.0	9.5	5.0	0.1	298.15	
R00900	23.6	13.6	5.0	0.1	298.15	
R00901	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00903	-9.5	8.5	5.0	0.1	298.15	
R00904	-18.6	11.8	5.0	0.1	298.15	
R00905	-80.2	13.8	5.0	0.1	298.15	
R00906	42.1	12.7	5.0	0.1	298.15	
R00907	3.8	5.8	5.0	0.1	298.15	
R00908	-4.2	5.9	5.0	0.1	298.15	
R00909	-6.5	11.0	5.0	0.1	298.15	
R00910	-30.4	12.7	5.0	0.1	298.15	
R00911	4.5	12.7	5.0	0.1	298.15	
R00912	-19.2	16.8	5.0	0.1	298.15	
R00913	-63.6	15.2	5.0	0.1	298.15	
R00914	-1963.6	18.4	5.0	0.1	298.15	
R00915	-268.3	11.8	5.0	0.1	298.15	
R00916	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00917	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00918	-326.9	66.0	5.0	0.1	298.15	
R00919	76.8	16.9	5.0	0.1	298.15	
R00920	4.4	5.8	5.0	0.1	298.15	
R00921	22.5	6.6	5.0	0.1	298.15	
R00922	-28.7	8.5	5.0	0.1	298.15	
R00923	-34.7	11.7	5.0	0.1	298.15	
R00924	35.1	17.8	5.0	0.1	298.15	
R00925	2.5	5.8	5.0	0.1	298.15	
R00926	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00927	33.8	16.7	5.0	0.1	298.15	
R00928	8.9	5.9	5.0	0.1	298.15	
R00930	-6.0	10.4	5.0	0.1	298.15	
R00931	27.8	7.2	5.0	0.1	298.15	
R00932	25.6	7.1	5.0	0.1	298.15	
R00934	-10.5	16.4	5.0	0.1	298.15	
R00935	-29.5	8.5	5.0	0.1	298.15	
R00936	46.3	2.3	5.0	0.1	298.15	
R00937	80.0	7.4	5.0	0.1	298.15	
R00939	47.7	2.2	5.0	0.1	298.15	
R00940	82.9	7.3	5.0	0.1	298.15	
R00941	-22.4	7.0	5.0	0.1	298.15	
R00942	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00943	-13.7	3.8	5.0	0.1	298.15	
R00944	-10.4	3.9	5.0	0.1	298.15	
R00945	5.8	2.5	5.0	0.1	298.15	
R00946	-10.3	10.2	5.0	0.1	298.15	
R00947	-19.9	1.6	5.0	0.1	298.15	
R00948	-12.3	2.7	5.0	0.1	298.15	
R00949	-7.5	6.1	5.0	0.1	298.15	
R00951	-13.7	2.7	5.0	0.1	298.15	
R00952	6.9	3.3	5.0	0.1	298.15	
R00953	5.9	5.8	5.0	0.1	298.15	
R00954	-3.2	5.8	5.0	0.1	298.15	
R00955	-2.9	3.4	5.0	0.1	298.15	
R00956	-5.7	4.1	5.0	0.1	298.15	
R00957	-25.1	3.7	5.0	0.1	298.15	
R00959	-7.6	1.5	5.0	0.1	298.15	
R00960	-3.3	6.6	5.0	0.1	298.15	
R00961	13.6	6.5	5.0	0.1	298.15	
R00962	-8.3	6.1	5.0	0.1	298.15	
R00963	-13.9	8.2	5.0	0.1	298.15	
R00964	-10.2	8.2	5.0	0.1	298.15	
R00965	-43.5	16.8	5.0	0.1	298.15	
R00966	12.0	8.6	5.0	0.1	298.15	
R00967	-8.5	9.5	5.0	0.1	298.15	
R00968	-8.8	8.6	5.0	0.1	298.15	
R00969	-31.2	23.0	5.0	0.1	298.15	
R00970	-13.6	8.6	5.0	0.1	298.15	
R00973	-30.5	9.9	5.0	0.1	298.15	
R00974	-41.4	8.2	5.0	0.1	298.15	
R00975	-129.2	10.9	5.0	0.1	298.15	
R00976	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00977	16.0	7.3	5.0	0.1	298.15	
R00978	17.4	7.3	5.0	0.1	298.15	
R00979	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00980	-486.8	8.2	5.0	0.1	298.15	
R00982	-10.4	15.3	5.0	0.1	298.15	
R00983	-438.5	13.3	5.0	0.1	298.15	
R00984	nan	nan	5.0	0.1	298.15	uncertainty is too high
R00985	-55.7	13.0	5.0	0.1	298.15	
R00986	-67.3	13.1	5.0	0.1	298.15	
R00987	-43.7	4.2	5.0	0.1	298.15	
R00988	-20.6	10.5	5.0	0.1	298.15	
R00989	-22.2	6.3	5.0	0.1	298.15	
R00990	-22.4	6.5	5.0	0.1	298.15	
R00991	-167.5	10.2	5.0	0.1	298.15	
R00993	-244.8	11.1	5.0	0.1	298.15	
R00994	1.4	9.3	5.0	0.1	298.15	
R00995	35.1	9.5	5.0	0.1	298.15	
R00996	-24.8	8.2	5.0	0.1	298.15	
R00997	25.9	10.6	5.0	0.1	298.15	
R00998	11.1	7.6	5.0	0.1	298.15	
R00999	-49.1	9.2	5.0	0.1	298.15	
R01000	31.0	3.3	5.0	0.1	298.15	
R01001	2.1	12.0	5.0	0.1	298.15	
R01003	-14.4	2.4	5.0	0.1	298.15	
R01004	-21.9	2.5	5.0	0.1	298.15	
R01005	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01006	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01007	7.1	10.9	5.0	0.1	298.15	
R01008	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01009	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01010	-16.0	4.3	5.0	0.1	298.15	
R01011	-8.1	4.3	5.0	0.1	298.15	
R01012	-43.2	4.4	5.0	0.1	298.15	
R01013	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01014	19.4	5.8	5.0	0.1	298.15	
R01015	-4.5	1.1	5.0	0.1	298.15	
R01016	-59.8	3.8	5.0	0.1	298.15	
R01018	-9.9	4.7	5.0	0.1	298.15	
R01019	-92.2	11.0	5.0	0.1	298.15	
R01021	-13.2	1.0	5.0	0.1	298.15	
R01022	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01023	-10.2	2.0	5.0	0.1	298.15	
R01025	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01026	-9.4	2.1	5.0	0.1	298.15	
R01027	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01028	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01029	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01030	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01031	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01032	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01033	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01034	36.4	3.6	5.0	0.1	298.15	
R01036	51.4	4.0	5.0	0.1	298.15	
R01039	37.8	3.6	5.0	0.1	298.15	
R01041	52.8	4.0	5.0	0.1	298.15	
R01043	-27.0	4.7	5.0	0.1	298.15	
R01044	5.5	4.6	5.0	0.1	298.15	
R01045	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01047	-35.1	4.2	5.0	0.1	298.15	
R01048	-37.2	4.2	5.0	0.1	298.15	
R01049	9.1	2.9	5.0	0.1	298.15	
R01050	-2.5	4.6	5.0	0.1	298.15	
R01051	-19.5	3.4	5.0	0.1	298.15	
R01052	-7.2	7.3	5.0	0.1	298.15	
R01053	-32.8	4.4	5.0	0.1	298.15	
R01054	-9.5	7.3	5.0	0.1	298.15	
R01055	-37.1	8.3	5.0	0.1	298.15	
R01056	0.8	1.5	5.0	0.1	298.15	
R01057	-11.8	3.0	5.0	0.1	298.15	
R01058	-11.7	1.1	5.0	0.1	298.15	
R01059	-18.6	2.8	5.0	0.1	298.15	
R01061	25.8	0.8	5.0	0.1	298.15	
R01063	27.2	1.0	5.0	0.1	298.15	
R01064	13.0	5.8	5.0	0.1	298.15	
R01066	19.5	3.0	5.0	0.1	298.15	
R01067	8.4	3.8	5.0	0.1	298.15	
R01068	15.9	1.0	5.0	0.1	298.15	
R01069	13.9	4.4	5.0	0.1	298.15	
R01070	13.9	4.4	5.0	0.1	298.15	
R01071	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01072	55.3	5.1	5.0	0.1	298.15	
R01073	53.0	6.7	5.0	0.1	298.15	
R01074	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01075	-13.5	15.3	5.0	0.1	298.15	
R01076	-12.6	4.4	5.0	0.1	298.15	
R01077	13.1	6.3	5.0	0.1	298.15	
R01078	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01079	-22.7	4.2	5.0	0.1	298.15	
R01080	-13.6	4.3	5.0	0.1	298.15	
R01081	2.7	1.7	5.0	0.1	298.15	
R01082	4.2	0.6	5.0	0.1	298.15	
R01083	7.7	2.7	5.0	0.1	298.15	
R01085	-36.1	6.8	5.0	0.1	298.15	
R01086	13.6	5.8	5.0	0.1	298.15	
R01087	-3.0	6.3	5.0	0.1	298.15	
R01088	48.6	3.1	5.0	0.1	298.15	
R01089	-10.6	6.8	5.0	0.1	298.15	
R01090	-1.4	3.1	5.0	0.1	298.15	
R01091	6.6	5.7	5.0	0.1	298.15	
R01092	-5.4	3.8	5.0	0.1	298.15	
R01093	-31.2	4.8	5.0	0.1	298.15	
R01094	-2.9	2.7	5.0	0.1	298.15	
R01095	-32.6	4.9	5.0	0.1	298.15	
R01096	-4.6	4.8	5.0	0.1	298.15	
R01097	-1.5	2.7	5.0	0.1	298.15	
R01098	-155.7	9.3	5.0	0.1	298.15	
R01099	-116.6	9.0	5.0	0.1	298.15	
R01100	-10.9	2.1	5.0	0.1	298.15	
R01101	-10.7	3.3	5.0	0.1	298.15	
R01103	1.0	8.5	5.0	0.1	298.15	
R01104	-3.4	5.9	5.0	0.1	298.15	
R01106	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01108	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01109	0.9	4.3	5.0	0.1	298.15	
R01110	0.8	4.3	5.0	0.1	298.15	
R01111	5.6	5.8	5.0	0.1	298.15	
R01113	24.5	13.1	5.0	0.1	298.15	
R01115	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01117	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01119	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01120	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01121	-42.5	7.9	5.0	0.1	298.15	
R01122	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01123	-4.9	5.8	5.0	0.1	298.15	
R01126	-8.7	3.7	5.0	0.1	298.15	
R01127	18.3	10.7	5.0	0.1	298.15	
R01128	-8.1	3.8	5.0	0.1	298.15	
R01130	33.9	7.4	5.0	0.1	298.15	
R01131	-15.4	3.7	5.0	0.1	298.15	
R01132	27.0	3.1	5.0	0.1	298.15	
R01134	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01135	26.6	4.2	5.0	0.1	298.15	
R01137	3.1	2.9	5.0	0.1	298.15	
R01138	31.9	3.0	5.0	0.1	298.15	
R01139	-15.0	2.9	5.0	0.1	298.15	
R01140	-12.3	3.0	5.0	0.1	298.15	
R01142	-390.9	10.2	5.0	0.1	298.15	
R01143	-392.3	10.2	5.0	0.1	298.15	
R01144	11.1	7.7	5.0	0.1	298.15	
R01145	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01146	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01147	0.2	4.3	5.0	0.1	298.15	
R01148	0.2	4.3	5.0	0.1	298.15	
R01149	-8.5	7.0	5.0	0.1	298.15	
R01150	-22.5	8.1	5.0	0.1	298.15	
R01151	-93.2	9.0	5.0	0.1	298.15	
R01152	-74.7	8.8	5.0	0.1	298.15	
R01153	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01154	-11.9	3.4	5.0	0.1	298.15	
R01155	2.1	3.7	5.0	0.1	298.15	
R01156	-7.8	3.5	5.0	0.1	298.15	
R01157	-57.7	11.0	5.0	0.1	298.15	
R01158	18.8	8.5	5.0	0.1	298.15	
R01159	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01160	-20.9	8.7	5.0	0.1	298.15	
R01161	-12.6	8.1	5.0	0.1	298.15	
R01163	-6.1	8.4	5.0	0.1	298.15	
R01164	-31.4	14.1	5.0	0.1	298.15	
R01166	5.4	14.1	5.0	0.1	298.15	
R01167	-28.9	10.2	5.0	0.1	298.15	
R01168	4.9	2.1	5.0	0.1	298.15	
R01169	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01171	68.9	16.0	5.0	0.1	298.15	
R01172	2.5	16.1	5.0	0.1	298.15	
R01173	3.9	16.1	5.0	0.1	298.15	
R01174	25.9	15.2	5.0	0.1	298.15	
R01175	28.6	17.0	5.0	0.1	298.15	
R01176	-4.0	16.4	5.0	0.1	298.15	
R01177	37.4	16.2	5.0	0.1	298.15	
R01178	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01179	-2.4	16.4	5.0	0.1	298.15	
R01180	21.0	15.8	5.0	0.1	298.15	
R01181	-2.7	1.9	5.0	0.1	298.15	
R01182	0.0	9.8	5.0	0.1	298.15	
R01183	17.1	9.9	5.0	0.1	298.15	
R01184	-399.8	11.5	5.0	0.1	298.15	
R01185	-24.1	9.8	5.0	0.1	298.15	
R01186	-24.1	9.8	5.0	0.1	298.15	
R01187	-24.1	9.8	5.0	0.1	298.15	
R01188	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01189	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01190	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01192	-13.6	4.9	5.0	0.1	298.15	
R01193	nan	nan	5.0	0.1	298.15	uncertainty is too high
R01194	-4.5	4.6	5.0	0.1	298.15	
R01195	-26.2	11.7	5.0	0.1	298.15	
R01196	6.7	13.2	5.0	0.1	298.15	
R01197	-3.1	13.9	5.0	0.1	298.15	
R01199	10.3	15.9	5.0	0.1	298.15	
R01200	-5.0	5.7	5.0	0.1	298.15	
R01201	-5.3	5.0	5.0	0.1	298.15	
R01202	-5.5	5.5	5.0	0.1	298.15	
R01203	-150.7	9.9	5.0	0.1	298.15	
R01204	-14.6	5.6	5.0	0.1	298.15	
R01205	-10.1	7.1	5.0	0.1	298.15	
R01207	3.7	4.1	5.0	0.1	298.15	
R01209	-35.5	2.7	5.0	0.1	298.15	
R01210	-25.8	16.2	5.0	0.1	298.15	
R01211	3.5	9.8	5.0	0.1	298.15	
R01212	54.3	6.9	5.0	0.1	298.15	
R01213	16.6	2.6	5.0	0.1	298.15	
R01214	2.9	6.9	5.0	0.1	298.15	
R01215	3.4	6.9	5.0	0.1	298.15	
R01216	19.9	10.2	5.0	0.1	298.15	
R01217	-77.8	14.2	5.0	0.1	298.15	
R01218	14.1	2.2	5.0	0.1	298.15	
R01220	15.6	2.3	5.0	0.1	298.15	
R01221	23.9	7.2	5.0	0.1	298.15	
