!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='9.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R00614	-88.6	8.4	9.0	0.1	298.15	
R00615	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00616	3.9	2.5	9.0	0.1	298.15	
R00617	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00618	-40.6	2.5	9.0	0.1	298.15	
R00619	-16.6	4.7	9.0	0.1	298.15	
R00621	-16.0	7.0	9.0	0.1	298.15	
R00623	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00624	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00625	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00626	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00627	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00628	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00629	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00630	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00631	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00634	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00635	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00636	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00637	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00638	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00639	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00640	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00643	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00644	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00645	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00646	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00647	-1.0	0.0	9.0	0.1	298.15	
R00648	-106.8	11.9	9.0	0.1	298.15	
R00649	-1.0	6.7	9.0	0.1	298.15	
R00650	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00651	-68.2	8.7	9.0	0.1	298.15	
R00652	-18.8	9.1	9.0	0.1	298.15	
R00653	-26.1	13.2	9.0	0.1	298.15	
R00654	-11.3	11.0	9.0	0.1	298.15	
R00655	-2.7	8.0	9.0	0.1	298.15	
R00656	-11.5	10.1	9.0	0.1	298.15	
R00657	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00658	-4.1	0.6	9.0	0.1	298.15	
R00659	19.4	2.7	9.0	0.1	298.15	
R00660	-12.1	13.5	9.0	0.1	298.15	
R00661	19.3	5.8	9.0	0.1	298.15	
R00662	-49.7	7.6	9.0	0.1	298.15	
R00664	-114.3	30.2	9.0	0.1	298.15	
R00665	-2.3	9.8	9.0	0.1	298.15	
R00666	46.9	11.1	9.0	0.1	298.15	
R00667	-23.3	8.8	9.0	0.1	298.15	
R00668	-23.6	11.3	9.0	0.1	298.15	
R00669	-0.2	6.7	9.0	0.1	298.15	
R00670	-32.0	11.0	9.0	0.1	298.15	
R00671	-23.8	8.2	9.0	0.1	298.15	
R00672	-22.6	9.2	9.0	0.1	298.15	
R00673	20.2	1.3	9.0	0.1	298.15	
R00674	-48.4	2.2	9.0	0.1	298.15	
R00675	-10.3	9.7	9.0	0.1	298.15	
R00676	-9.3	9.7	9.0	0.1	298.15	
R00677	-132.4	12.7	9.0	0.1	298.15	
R00678	-340.3	12.7	9.0	0.1	298.15	
R00679	-476.6	12.9	9.0	0.1	298.15	
R00681	-380.1	12.5	9.0	0.1	298.15	
R00682	-0.1	10.3	9.0	0.1	298.15	
R00683	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00684	-36.1	9.7	9.0	0.1	298.15	
R00685	-20.0	11.0	9.0	0.1	298.15	
R00686	-64.3	7.8	9.0	0.1	298.15	
R00687	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00688	25.1	4.1	9.0	0.1	298.15	
R00689	-97.0	9.3	9.0	0.1	298.15	
R00690	-474.3	11.8	9.0	0.1	298.15	
R00691	-69.0	17.5	9.0	0.1	298.15	
R00692	-0.2	4.2	9.0	0.1	298.15	
R00693	-42.1	8.4	9.0	0.1	298.15	
R00694	-0.8	4.1	9.0	0.1	298.15	
R00695	3.5	4.2	9.0	0.1	298.15	
R00697	-4.3	1.1	9.0	0.1	298.15	
R00698	-339.5	11.7	9.0	0.1	298.15	
R00699	-17.6	9.9	9.0	0.1	298.15	
R00700	-46.0	5.9	9.0	0.1	298.15	
R00702	-151.4	10.0	9.0	0.1	298.15	
R00703	16.1	0.9	9.0	0.1	298.15	
R00704	13.0	4.1	9.0	0.1	298.15	
R00705	-22.9	10.4	9.0	0.1	298.15	
R00706	-22.0	10.4	9.0	0.1	298.15	
R00707	-68.1	10.2	9.0	0.1	298.15	
R00708	-67.1	10.2	9.0	0.1	298.15	
R00709	5.4	6.3	9.0	0.1	298.15	
R00710	-69.8	2.6	9.0	0.1	298.15	
R00711	-68.8	2.6	9.0	0.1	298.15	
R00713	-55.7	4.7	9.0	0.1	298.15	
R00714	-54.7	4.7	9.0	0.1	298.15	
R00715	27.4	5.8	9.0	0.1	298.15	
R00716	28.4	5.8	9.0	0.1	298.15	
R00717	33.2	1.7	9.0	0.1	298.15	
R00719	-40.4	2.9	9.0	0.1	298.15	
R00720	-29.4	5.8	9.0	0.1	298.15	
R00722	3.7	2.9	9.0	0.1	298.15	
R00723	-80.3	17.6	9.0	0.1	298.15	
R00724	13.0	2.9	9.0	0.1	298.15	
R00725	-31.9	3.0	9.0	0.1	298.15	
R00726	7.1	6.7	9.0	0.1	298.15	
R00727	-3.0	3.9	9.0	0.1	298.15	
R00728	-26.4	8.5	9.0	0.1	298.15	
R00729	-96.9	9.3	9.0	0.1	298.15	
R00730	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00731	-403.2	11.0	9.0	0.1	298.15	
R00732	-23.3	17.4	9.0	0.1	298.15	
R00733	-22.4	17.4	9.0	0.1	298.15	
R00734	-0.6	4.1	9.0	0.1	298.15	
R00735	-96.3	15.2	9.0	0.1	298.15	
R00736	-56.2	9.8	9.0	0.1	298.15	
R00737	-39.1	8.5	9.0	0.1	298.15	
R00739	-48.0	7.7	9.0	0.1	298.15	
R00740	-15.6	8.8	9.0	0.1	298.15	
R00742	-14.0	3.0	9.0	0.1	298.15	
R00743	-8.6	3.4	9.0	0.1	298.15	
R00744	59.6	15.2	9.0	0.1	298.15	
R00746	11.3	0.9	9.0	0.1	298.15	
R00747	-78.8	14.3	9.0	0.1	298.15	
R00748	-41.1	5.0	9.0	0.1	298.15	
R00749	-37.8	6.8	9.0	0.1	298.15	
R00750	-10.2	3.5	9.0	0.1	298.15	
R00751	10.6	4.4	9.0	0.1	298.15	
R00753	23.3	3.7	9.0	0.1	298.15	
R00754	10.3	0.6	9.0	0.1	298.15	
R00755	-11.2	4.0	9.0	0.1	298.15	
R00756	-26.7	1.3	9.0	0.1	298.15	
R00758	-0.8	2.4	9.0	0.1	298.15	
R00760	-25.8	1.2	9.0	0.1	298.15	
R00761	-49.8	4.0	9.0	0.1	298.15	
R00762	-10.0	1.4	9.0	0.1	298.15	
R00763	-31.6	5.9	9.0	0.1	298.15	
R00764	-6.6	1.4	9.0	0.1	298.15	
R00765	6.2	4.1	9.0	0.1	298.15	
R00766	-7.0	6.1	9.0	0.1	298.15	
R00767	-26.2	4.7	9.0	0.1	298.15	
R00768	-20.2	4.4	9.0	0.1	298.15	
R00769	-24.0	2.8	9.0	0.1	298.15	
R00770	-30.4	3.1	9.0	0.1	298.15	
R00771	2.1	0.8	9.0	0.1	298.15	
R00772	-1.1	2.3	9.0	0.1	298.15	
R00774	16.8	10.9	9.0	0.1	298.15	
R00775	-29.9	13.8	9.0	0.1	298.15	
R00776	4.9	3.3	9.0	0.1	298.15	
R00777	-63.9	11.5	9.0	0.1	298.15	
R00778	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00781	-367.7	10.2	9.0	0.1	298.15	
R00782	-13.8	8.5	9.0	0.1	298.15	
R00783	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00784	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00785	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00787	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00789	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00790	367.6	35.6	9.0	0.1	298.15	
R00791	128.0	14.3	9.0	0.1	298.15	
R00792	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00793	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00794	122.9	8.3	9.0	0.1	298.15	
R00796	123.8	8.3	9.0	0.1	298.15	
R00798	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00799	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00800	-191.4	17.4	9.0	0.1	298.15	
R00801	-25.1	2.5	9.0	0.1	298.15	
R00802	-25.1	2.5	9.0	0.1	298.15	
R00803	-9.0	2.0	9.0	0.1	298.15	
R00804	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00805	-14.7	5.9	9.0	0.1	298.15	
R00806	-10.8	2.0	9.0	0.1	298.15	
R00807	1.7	8.9	9.0	0.1	298.15	
R00808	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00809	-31.8	9.1	9.0	0.1	298.15	
R00810	-17.7	5.3	9.0	0.1	298.15	
R00811	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00812	-94.8	16.1	9.0	0.1	298.15	
R00813	-93.6	17.7	9.0	0.1	298.15	
R00814	-93.8	16.1	9.0	0.1	298.15	
R00815	-431.9	7.0	9.0	0.1	298.15	
R00816	-267.6	10.6	9.0	0.1	298.15	
R00817	-332.3	11.1	9.0	0.1	298.15	
R00818	-430.9	9.4	9.0	0.1	298.15	
R00821	0.2	6.5	9.0	0.1	298.15	
R00822	0.8	6.5	9.0	0.1	298.15	
R00823	-443.5	10.3	9.0	0.1	298.15	
R00825	-444.5	10.3	9.0	0.1	298.15	
R00827	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00828	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00829	28.2	16.0	9.0	0.1	298.15	
R00830	20.3	8.2	9.0	0.1	298.15	
R00832	-28.1	12.9	9.0	0.1	298.15	
R00833	-7.6	4.1	9.0	0.1	298.15	
R00834	2.6	3.4	9.0	0.1	298.15	
R00835	-13.6	2.6	9.0	0.1	298.15	
R00836	-26.1	3.7	9.0	0.1	298.15	
R00837	-9.8	3.8	9.0	0.1	298.15	
R00838	-19.2	4.8	9.0	0.1	298.15	
R00839	-19.2	4.8	9.0	0.1	298.15	
R00841	-10.4	4.1	9.0	0.1	298.15	
R00842	14.9	1.5	9.0	0.1	298.15	
R00844	15.9	1.6	9.0	0.1	298.15	
R00845	21.4	1.9	9.0	0.1	298.15	
R00846	-107.2	8.4	9.0	0.1	298.15	
R00847	-26.3	4.1	9.0	0.1	298.15	
R00848	20.7	6.1	9.0	0.1	298.15	
R00849	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00850	-1.9	4.1	9.0	0.1	298.15	
R00851	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00853	-20.4	5.3	9.0	0.1	298.15	
R00854	-25.2	5.3	9.0	0.1	298.15	
R00855	-58.6	9.4	9.0	0.1	298.15	
R00856	4.1	9.4	9.0	0.1	298.15	
R00857	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00858	85.0	9.4	9.0	0.1	298.15	
R00859	97.6	36.1	9.0	0.1	298.15	
R00860	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00861	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00863	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00864	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00865	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00866	-26.7	2.6	9.0	0.1	298.15	
R00867	-25.8	1.2	9.0	0.1	298.15	
R00868	-1.2	2.4	9.0	0.1	298.15	
R00870	-0.2	2.4	9.0	0.1	298.15	
R00871	1.5	4.0	9.0	0.1	298.15	
R00872	-33.8	4.9	9.0	0.1	298.15	
R00873	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00874	-15.4	3.0	9.0	0.1	298.15	
R00875	0.6	1.9	9.0	0.1	298.15	
R00876	-29.5	3.1	9.0	0.1	298.15	
R00877	-3.0	1.8	9.0	0.1	298.15	
R00878	-0.3	0.6	9.0	0.1	298.15	
R00880	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00881	-49.8	6.9	9.0	0.1	298.15	
R00883	15.2	6.4	9.0	0.1	298.15	
R00885	-2.4	5.8	9.0	0.1	298.15	
R00888	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00889	1.7	5.8	9.0	0.1	298.15	
R00891	-14.4	8.5	9.0	0.1	298.15	
R00892	-17.2	13.0	9.0	0.1	298.15	
R00893	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00894	-39.6	9.5	9.0	0.1	298.15	
R00895	-17.1	9.1	9.0	0.1	298.15	
R00896	-10.4	9.3	9.0	0.1	298.15	
R00897	-47.7	10.4	9.0	0.1	298.15	
R00899	4.8	9.5	9.0	0.1	298.15	
R00900	-1.0	13.6	9.0	0.1	298.15	
R00901	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00903	-9.5	8.5	9.0	0.1	298.15	
R00904	-64.0	11.8	9.0	0.1	298.15	
R00905	-36.9	13.8	9.0	0.1	298.15	
R00906	19.1	12.7	9.0	0.1	298.15	
R00907	4.9	5.8	9.0	0.1	298.15	
R00908	-5.4	5.9	9.0	0.1	298.15	
R00909	-14.7	11.0	9.0	0.1	298.15	
R00910	-53.8	12.7	9.0	0.1	298.15	
R00911	-1.9	12.7	9.0	0.1	298.15	
R00912	-42.8	16.8	9.0	0.1	298.15	
R00913	-64.0	15.2	9.0	0.1	298.15	
R00914	-1253.6	18.4	9.0	0.1	298.15	
R00915	-358.3	11.8	9.0	0.1	298.15	
R00916	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00917	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00918	-47.3	66.0	9.0	0.1	298.15	
R00919	51.1	16.9	9.0	0.1	298.15	
R00920	16.9	5.8	9.0	0.1	298.15	
R00921	15.8	6.6	9.0	0.1	298.15	
R00922	-26.1	8.5	9.0	0.1	298.15	
R00923	-8.1	11.7	9.0	0.1	298.15	
R00924	55.9	17.8	9.0	0.1	298.15	
R00925	-2.0	5.8	9.0	0.1	298.15	
R00926	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00927	30.5	16.7	9.0	0.1	298.15	
R00928	10.7	5.9	9.0	0.1	298.15	
R00930	-2.2	10.4	9.0	0.1	298.15	
R00931	52.2	7.2	9.0	0.1	298.15	
R00932	51.4	7.1	9.0	0.1	298.15	
R00934	-14.3	16.4	9.0	0.1	298.15	
R00935	-27.0	8.5	9.0	0.1	298.15	
R00936	14.2	2.3	9.0	0.1	298.15	
R00937	12.2	7.4	9.0	0.1	298.15	
R00939	15.2	2.2	9.0	0.1	298.15	
R00940	14.2	7.3	9.0	0.1	298.15	
R00941	-46.1	7.0	9.0	0.1	298.15	
R00942	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00943	-3.7	3.8	9.0	0.1	298.15	
R00944	-33.0	3.9	9.0	0.1	298.15	
R00945	5.7	2.5	9.0	0.1	298.15	
R00946	-9.7	10.2	9.0	0.1	298.15	
R00947	-16.0	1.6	9.0	0.1	298.15	
R00948	-6.6	2.7	9.0	0.1	298.15	
R00949	-27.0	6.1	9.0	0.1	298.15	
R00951	-49.1	2.7	9.0	0.1	298.15	
R00952	3.1	3.3	9.0	0.1	298.15	
R00953	2.0	5.8	9.0	0.1	298.15	
R00954	3.6	5.8	9.0	0.1	298.15	
R00955	-2.9	3.4	9.0	0.1	298.15	
R00956	0.7	4.1	9.0	0.1	298.15	
R00957	-17.4	3.7	9.0	0.1	298.15	
R00959	-7.5	1.5	9.0	0.1	298.15	
R00960	-6.3	6.6	9.0	0.1	298.15	
R00961	-5.6	6.5	9.0	0.1	298.15	
R00962	-25.6	6.1	9.0	0.1	298.15	
R00963	-8.4	8.2	9.0	0.1	298.15	
R00964	-28.3	8.2	9.0	0.1	298.15	
R00965	-17.5	16.8	9.0	0.1	298.15	
R00966	33.1	8.6	9.0	0.1	298.15	
R00967	-25.6	9.5	9.0	0.1	298.15	
R00968	-25.8	8.6	9.0	0.1	298.15	
R00969	-59.2	23.0	9.0	0.1	298.15	
R00970	-32.0	8.6	9.0	0.1	298.15	
R00973	-7.7	9.9	9.0	0.1	298.15	
R00974	-15.8	8.2	9.0	0.1	298.15	
R00975	-131.7	10.9	9.0	0.1	298.15	
R00976	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00977	-9.7	7.3	9.0	0.1	298.15	
R00978	-8.7	7.3	9.0	0.1	298.15	
R00979	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00980	-444.7	8.2	9.0	0.1	298.15	
R00982	-17.6	15.3	9.0	0.1	298.15	
R00983	-458.6	13.3	9.0	0.1	298.15	
R00984	nan	nan	9.0	0.1	298.15	uncertainty is too high
R00985	-75.5	13.0	9.0	0.1	298.15	
R00986	-89.5	13.1	9.0	0.1	298.15	
R00987	-64.2	4.2	9.0	0.1	298.15	
R00988	-42.6	10.5	9.0	0.1	298.15	
R00989	-21.5	6.3	9.0	0.1	298.15	
R00990	0.4	6.5	9.0	0.1	298.15	
R00991	-122.7	10.2	9.0	0.1	298.15	
R00993	-225.6	11.1	9.0	0.1	298.15	
R00994	3.1	9.3	9.0	0.1	298.15	
R00995	12.3	9.5	9.0	0.1	298.15	
R00996	-24.5	8.2	9.0	0.1	298.15	
R00997	25.1	10.6	9.0	0.1	298.15	
R00998	33.2	7.6	9.0	0.1	298.15	
R00999	-70.0	9.2	9.0	0.1	298.15	
R01000	7.7	3.3	9.0	0.1	298.15	
R01001	0.7	12.0	9.0	0.1	298.15	
R01003	-13.7	2.4	9.0	0.1	298.15	
R01004	-38.1	2.5	9.0	0.1	298.15	
R01005	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01006	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01007	4.2	10.9	9.0	0.1	298.15	
R01008	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01009	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01010	-12.1	4.3	9.0	0.1	298.15	
R01011	-24.6	4.3	9.0	0.1	298.15	
R01012	-41.3	4.4	9.0	0.1	298.15	
R01013	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01014	19.4	5.8	9.0	0.1	298.15	
R01015	-5.6	1.1	9.0	0.1	298.15	
R01016	-55.9	3.8	9.0	0.1	298.15	
R01018	-22.5	4.7	9.0	0.1	298.15	
R01019	-130.0	11.0	9.0	0.1	298.15	
R01021	-28.8	1.0	9.0	0.1	298.15	
R01022	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01023	-11.2	2.0	9.0	0.1	298.15	
R01025	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01026	-31.8	2.1	9.0	0.1	298.15	
R01027	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01028	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01029	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01030	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01031	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01032	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01033	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01034	13.2	3.6	9.0	0.1	298.15	
R01036	28.2	4.0	9.0	0.1	298.15	
R01039	14.2	3.6	9.0	0.1	298.15	
R01041	29.2	4.0	9.0	0.1	298.15	
R01043	-22.8	4.7	9.0	0.1	298.15	
R01044	1.4	4.6	9.0	0.1	298.15	
R01045	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01047	-35.1	4.2	9.0	0.1	298.15	
R01048	-37.2	4.2	9.0	0.1	298.15	
R01049	-11.2	2.9	9.0	0.1	298.15	
R01050	-22.1	4.6	9.0	0.1	298.15	
R01051	-35.9	3.4	9.0	0.1	298.15	
R01052	9.2	7.3	9.0	0.1	298.15	
R01053	-50.4	4.4	9.0	0.1	298.15	
R01054	-44.7	7.3	9.0	0.1	298.15	
R01055	-37.1	8.3	9.0	0.1	298.15	
R01056	2.1	1.5	9.0	0.1	298.15	
R01057	-11.7	3.0	9.0	0.1	298.15	
R01058	-58.9	1.1	9.0	0.1	298.15	
R01059	-34.0	2.8	9.0	0.1	298.15	
R01061	-4.4	0.8	9.0	0.1	298.15	
R01063	-3.4	1.0	9.0	0.1	298.15	
R01064	13.1	5.8	9.0	0.1	298.15	
R01066	20.3	3.0	9.0	0.1	298.15	
R01067	10.6	3.8	9.0	0.1	298.15	
R01068	21.2	1.0	9.0	0.1	298.15	
R01069	19.3	4.4	9.0	0.1	298.15	
R01070	19.3	4.4	9.0	0.1	298.15	
R01071	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01072	72.1	5.1	9.0	0.1	298.15	
R01073	64.1	6.7	9.0	0.1	298.15	
R01074	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01075	-17.6	15.3	9.0	0.1	298.15	
R01076	-14.5	4.4	9.0	0.1	298.15	
R01077	3.9	6.3	9.0	0.1	298.15	
R01078	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01079	-69.1	4.2	9.0	0.1	298.15	
R01080	-3.7	4.3	9.0	0.1	298.15	
R01081	2.6	1.7	9.0	0.1	298.15	
R01082	3.4	0.6	9.0	0.1	298.15	
R01083	10.2	2.7	9.0	0.1	298.15	
R01085	-56.4	6.8	9.0	0.1	298.15	
R01086	13.7	5.8	9.0	0.1	298.15	
R01087	-6.3	6.3	9.0	0.1	298.15	
R01088	24.2	3.1	9.0	0.1	298.15	
R01089	-26.5	6.8	9.0	0.1	298.15	
R01090	-1.6	3.1	9.0	0.1	298.15	
R01091	8.0	5.7	9.0	0.1	298.15	
R01092	-21.8	3.8	9.0	0.1	298.15	
R01093	-8.0	4.8	9.0	0.1	298.15	
R01094	-26.1	2.7	9.0	0.1	298.15	
R01095	-9.0	4.9	9.0	0.1	298.15	
R01096	-28.3	4.8	9.0	0.1	298.15	
R01097	-25.1	2.7	9.0	0.1	298.15	
R01098	-178.4	9.3	9.0	0.1	298.15	
R01099	-116.6	9.0	9.0	0.1	298.15	
R01100	-10.9	2.1	9.0	0.1	298.15	
R01101	-10.7	3.3	9.0	0.1	298.15	
R01103	1.0	8.5	9.0	0.1	298.15	
R01104	-3.4	5.9	9.0	0.1	298.15	
R01106	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01108	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01109	2.6	4.3	9.0	0.1	298.15	
R01110	2.0	4.3	9.0	0.1	298.15	
R01111	0.2	5.8	9.0	0.1	298.15	
R01113	26.2	13.1	9.0	0.1	298.15	
R01115	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01117	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01119	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01120	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01121	-32.0	7.9	9.0	0.1	298.15	
R01122	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01123	-4.9	5.8	9.0	0.1	298.15	
R01126	-5.0	3.7	9.0	0.1	298.15	
R01127	18.4	10.7	9.0	0.1	298.15	
R01128	-10.0	3.8	9.0	0.1	298.15	
R01130	10.7	7.4	9.0	0.1	298.15	
R01131	-31.7	3.7	9.0	0.1	298.15	
R01132	34.4	3.1	9.0	0.1	298.15	
R01134	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01135	-9.1	4.2	9.0	0.1	298.15	
R01137	3.1	2.9	9.0	0.1	298.15	
R01138	13.6	3.0	9.0	0.1	298.15	
R01139	-31.3	2.9	9.0	0.1	298.15	
R01140	-28.9	3.0	9.0	0.1	298.15	
R01142	-367.7	10.2	9.0	0.1	298.15	
R01143	-368.7	10.2	9.0	0.1	298.15	
R01144	-11.6	7.7	9.0	0.1	298.15	
R01145	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01146	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01147	-2.0	4.3	9.0	0.1	298.15	
R01148	0.1	4.3	9.0	0.1	298.15	
R01149	-6.1	7.0	9.0	0.1	298.15	
R01150	-33.4	8.1	9.0	0.1	298.15	
R01151	-95.6	9.0	9.0	0.1	298.15	
R01152	-31.1	8.8	9.0	0.1	298.15	
R01153	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01154	-42.3	3.4	9.0	0.1	298.15	
R01155	0.6	3.7	9.0	0.1	298.15	
R01156	-0.7	3.5	9.0	0.1	298.15	
R01157	-57.6	11.0	9.0	0.1	298.15	
R01158	-30.4	8.5	9.0	0.1	298.15	
R01159	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01160	-39.0	8.7	9.0	0.1	298.15	
R01161	-13.4	8.1	9.0	0.1	298.15	
R01163	-46.6	8.4	9.0	0.1	298.15	
R01164	-56.0	14.1	9.0	0.1	298.15	
R01166	0.4	14.1	9.0	0.1	298.15	
R01167	-25.4	10.2	9.0	0.1	298.15	
R01168	4.0	2.1	9.0	0.1	298.15	
R01169	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01171	45.6	16.0	9.0	0.1	298.15	
R01172	-17.5	16.1	9.0	0.1	298.15	
R01173	-16.5	16.1	9.0	0.1	298.15	
R01174	19.0	15.2	9.0	0.1	298.15	
R01175	51.4	17.0	9.0	0.1	298.15	
R01176	-8.6	16.4	9.0	0.1	298.15	
R01177	31.3	16.2	9.0	0.1	298.15	
R01178	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01179	-4.1	16.4	9.0	0.1	298.15	
R01180	45.4	15.8	9.0	0.1	298.15	
R01181	-2.7	1.9	9.0	0.1	298.15	
R01182	-16.6	9.8	9.0	0.1	298.15	
R01183	-9.3	9.9	9.0	0.1	298.15	
R01184	-422.7	11.5	9.0	0.1	298.15	
R01185	-20.1	9.8	9.0	0.1	298.15	
R01186	-20.1	9.8	9.0	0.1	298.15	
R01187	-20.1	9.8	9.0	0.1	298.15	
R01188	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01189	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01190	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01192	-27.4	4.9	9.0	0.1	298.15	
R01193	nan	nan	9.0	0.1	298.15	uncertainty is too high
R01194	-4.5	4.6	9.0	0.1	298.15	
R01195	-4.2	11.7	9.0	0.1	298.15	
R01196	28.5	13.2	9.0	0.1	298.15	
R01197	20.5	13.9	9.0	0.1	298.15	
R01199	-9.4	15.9	9.0	0.1	298.15	
R01200	-13.9	5.7	9.0	0.1	298.15	
R01201	-22.3	5.0	9.0	0.1	298.15	
R01202	-52.3	5.5	9.0	0.1	298.15	
R01203	-174.3	9.9	9.0	0.1	298.15	
R01204	-29.0	5.6	9.0	0.1	298.15	
R01205	-24.9	7.1	9.0	0.1	298.15	
R01207	3.7	4.1	9.0	0.1	298.15	
R01209	-35.5	2.7	9.0	0.1	298.15	
R01210	-23.0	16.2	9.0	0.1	298.15	
R01211	1.6	9.8	9.0	0.1	298.15	
R01212	29.4	6.9	9.0	0.1	298.15	
R01213	38.3	2.6	9.0	0.1	298.15	
R01214	2.6	6.9	9.0	0.1	298.15	
R01215	3.2	6.9	9.0	0.1	298.15	
R01216	19.9	10.2	9.0	0.1	298.15	
R01217	-31.6	14.2	9.0	0.1	298.15	
R01218	-0.9	2.2	9.0	0.1	298.15	
