!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='6.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R00614	-74.4	8.4	6.5	0.1	298.15	
R00615	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00616	4.3	2.5	6.5	0.1	298.15	
R00617	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00618	-29.2	2.5	6.5	0.1	298.15	
R00619	-3.5	4.7	6.5	0.1	298.15	
R00621	-29.1	7.0	6.5	0.1	298.15	
R00623	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00624	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00625	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00626	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00627	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00628	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00629	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00630	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00631	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00634	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00635	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00636	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00637	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00638	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00639	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00640	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00643	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00644	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00645	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00646	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00647	0.0	0.0	6.5	0.1	298.15	
R00648	-105.7	11.9	6.5	0.1	298.15	
R00649	-0.9	6.7	6.5	0.1	298.15	
R00650	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00651	-54.2	8.7	6.5	0.1	298.15	
R00652	-18.2	9.1	6.5	0.1	298.15	
R00653	-25.1	13.2	6.5	0.1	298.15	
R00654	-10.1	11.0	6.5	0.1	298.15	
R00655	-2.7	8.0	6.5	0.1	298.15	
R00656	-26.6	10.1	6.5	0.1	298.15	
R00657	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00658	-4.1	0.6	6.5	0.1	298.15	
R00659	32.0	2.7	6.5	0.1	298.15	
R00660	-12.8	13.5	6.5	0.1	298.15	
R00661	12.5	5.8	6.5	0.1	298.15	
R00662	-26.4	7.6	6.5	0.1	298.15	
R00664	-69.2	30.2	6.5	0.1	298.15	
R00665	-29.6	9.8	6.5	0.1	298.15	
R00666	60.9	11.1	6.5	0.1	298.15	
R00667	-20.7	8.8	6.5	0.1	298.15	
R00668	-9.3	11.3	6.5	0.1	298.15	
R00669	1.6	6.7	6.5	0.1	298.15	
R00670	-46.9	11.0	6.5	0.1	298.15	
R00671	-22.4	8.2	6.5	0.1	298.15	
R00672	-22.6	9.2	6.5	0.1	298.15	
R00673	21.1	1.3	6.5	0.1	298.15	
R00674	-49.8	2.2	6.5	0.1	298.15	
R00675	4.8	9.7	6.5	0.1	298.15	
R00676	5.9	9.7	6.5	0.1	298.15	
R00677	-131.5	12.7	6.5	0.1	298.15	
R00678	-339.0	12.7	6.5	0.1	298.15	
R00679	-477.8	12.9	6.5	0.1	298.15	
R00681	-393.5	12.5	6.5	0.1	298.15	
R00682	0.0	10.3	6.5	0.1	298.15	
R00683	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00684	-36.0	9.7	6.5	0.1	298.15	
R00685	-35.1	11.0	6.5	0.1	298.15	
R00686	-39.3	7.8	6.5	0.1	298.15	
R00687	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00688	40.3	4.1	6.5	0.1	298.15	
R00689	-96.0	9.3	6.5	0.1	298.15	
R00690	-475.4	11.8	6.5	0.1	298.15	
R00691	-83.6	17.5	6.5	0.1	298.15	
R00692	-0.3	4.2	6.5	0.1	298.15	
R00693	-28.0	8.4	6.5	0.1	298.15	
R00694	-0.5	4.1	6.5	0.1	298.15	
R00695	3.4	4.2	6.5	0.1	298.15	
R00697	-3.3	1.1	6.5	0.1	298.15	
R00698	-312.1	11.7	6.5	0.1	298.15	
R00699	-32.7	9.9	6.5	0.1	298.15	
R00700	-31.7	5.9	6.5	0.1	298.15	
R00702	-139.4	10.0	6.5	0.1	298.15	
R00703	30.3	0.9	6.5	0.1	298.15	
R00704	27.3	4.1	6.5	0.1	298.15	
R00705	-24.5	10.4	6.5	0.1	298.15	
R00706	-23.5	10.4	6.5	0.1	298.15	
R00707	-52.0	10.2	6.5	0.1	298.15	
R00708	-51.0	10.2	6.5	0.1	298.15	
R00709	5.4	6.3	6.5	0.1	298.15	
R00710	-41.3	2.6	6.5	0.1	298.15	
R00711	-40.3	2.6	6.5	0.1	298.15	
R00713	-27.3	4.7	6.5	0.1	298.15	
R00714	-26.3	4.7	6.5	0.1	298.15	
R00715	41.0	5.8	6.5	0.1	298.15	
R00716	42.0	5.8	6.5	0.1	298.15	
R00717	47.5	1.7	6.5	0.1	298.15	
R00719	-28.7	2.9	6.5	0.1	298.15	
R00720	-4.3	5.8	6.5	0.1	298.15	
R00722	3.7	2.9	6.5	0.1	298.15	
R00723	-68.5	17.6	6.5	0.1	298.15	
R00724	26.3	2.9	6.5	0.1	298.15	
R00725	-18.8	3.0	6.5	0.1	298.15	
R00726	6.2	6.7	6.5	0.1	298.15	
R00727	-6.8	3.9	6.5	0.1	298.15	
R00728	-26.2	8.5	6.5	0.1	298.15	
R00729	-95.5	9.3	6.5	0.1	298.15	
R00730	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00731	-431.2	11.0	6.5	0.1	298.15	
R00732	-22.6	17.4	6.5	0.1	298.15	
R00733	-21.6	17.4	6.5	0.1	298.15	
R00734	0.0	4.1	6.5	0.1	298.15	
R00735	-73.6	15.2	6.5	0.1	298.15	
R00736	-72.2	9.8	6.5	0.1	298.15	
R00737	-37.7	8.5	6.5	0.1	298.15	
R00739	-48.3	7.7	6.5	0.1	298.15	
R00740	-2.8	8.8	6.5	0.1	298.15	
R00742	-1.9	3.0	6.5	0.1	298.15	
R00743	-8.3	3.4	6.5	0.1	298.15	
R00744	35.1	15.2	6.5	0.1	298.15	
R00746	25.6	0.9	6.5	0.1	298.15	
R00747	-73.4	14.3	6.5	0.1	298.15	
R00748	-40.0	5.0	6.5	0.1	298.15	
R00749	-36.3	6.8	6.5	0.1	298.15	
R00750	-10.2	3.5	6.5	0.1	298.15	
R00751	9.9	4.4	6.5	0.1	298.15	
R00753	23.3	3.7	6.5	0.1	298.15	
R00754	24.5	0.6	6.5	0.1	298.15	
R00755	-11.1	4.0	6.5	0.1	298.15	
R00756	-12.4	1.3	6.5	0.1	298.15	
R00758	14.3	2.4	6.5	0.1	298.15	
R00760	-12.4	1.2	6.5	0.1	298.15	
R00761	-49.3	4.0	6.5	0.1	298.15	
R00762	-12.6	1.4	6.5	0.1	298.15	
R00763	-33.1	5.9	6.5	0.1	298.15	
R00764	-2.7	1.4	6.5	0.1	298.15	
R00765	2.2	4.1	6.5	0.1	298.15	
R00766	5.2	6.1	6.5	0.1	298.15	
R00767	-12.0	4.7	6.5	0.1	298.15	
R00768	-13.6	4.4	6.5	0.1	298.15	
R00769	-10.5	2.8	6.5	0.1	298.15	
R00770	-16.1	3.1	6.5	0.1	298.15	
R00771	2.5	0.8	6.5	0.1	298.15	
R00772	-0.7	2.3	6.5	0.1	298.15	
R00774	28.9	10.9	6.5	0.1	298.15	
R00775	-28.3	13.8	6.5	0.1	298.15	
R00776	5.5	3.3	6.5	0.1	298.15	
R00777	-62.6	11.5	6.5	0.1	298.15	
R00778	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00781	-342.2	10.2	6.5	0.1	298.15	
R00782	0.2	8.5	6.5	0.1	298.15	
R00783	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00784	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00785	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00787	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00789	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00790	465.3	35.6	6.5	0.1	298.15	
R00791	170.8	14.3	6.5	0.1	298.15	
R00792	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00793	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00794	151.4	8.3	6.5	0.1	298.15	
R00796	152.4	8.3	6.5	0.1	298.15	
R00798	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00799	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00800	-162.9	17.4	6.5	0.1	298.15	
R00801	-24.8	2.5	6.5	0.1	298.15	
R00802	-24.8	2.5	6.5	0.1	298.15	
R00803	-7.5	2.0	6.5	0.1	298.15	
R00804	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00805	-16.0	5.9	6.5	0.1	298.15	
R00806	1.7	2.0	6.5	0.1	298.15	
R00807	-12.5	8.9	6.5	0.1	298.15	
R00808	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00809	-19.2	9.1	6.5	0.1	298.15	
R00810	-17.5	5.3	6.5	0.1	298.15	
R00811	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00812	-79.2	16.1	6.5	0.1	298.15	
R00813	-92.2	17.7	6.5	0.1	298.15	
R00814	-78.2	16.1	6.5	0.1	298.15	
R00815	-445.2	7.0	6.5	0.1	298.15	
R00816	-254.7	10.6	6.5	0.1	298.15	
R00817	-305.1	11.1	6.5	0.1	298.15	
R00818	-458.1	9.4	6.5	0.1	298.15	
R00821	-13.9	6.5	6.5	0.1	298.15	
R00822	-13.9	6.5	6.5	0.1	298.15	
R00823	-482.7	10.3	6.5	0.1	298.15	
R00825	-483.7	10.3	6.5	0.1	298.15	
R00827	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00828	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00829	29.7	16.0	6.5	0.1	298.15	
R00830	13.7	8.2	6.5	0.1	298.15	
R00832	-14.1	12.9	6.5	0.1	298.15	
R00833	-7.6	4.1	6.5	0.1	298.15	
R00834	17.3	3.4	6.5	0.1	298.15	
R00835	0.5	2.6	6.5	0.1	298.15	
R00836	-13.5	3.7	6.5	0.1	298.15	
R00837	-9.7	3.8	6.5	0.1	298.15	
R00838	-19.2	4.8	6.5	0.1	298.15	
R00839	-19.2	4.8	6.5	0.1	298.15	
R00841	-11.4	4.1	6.5	0.1	298.15	
R00842	29.5	1.5	6.5	0.1	298.15	
R00844	30.5	1.6	6.5	0.1	298.15	
R00845	35.9	1.9	6.5	0.1	298.15	
R00846	-106.8	8.4	6.5	0.1	298.15	
R00847	-13.6	4.1	6.5	0.1	298.15	
R00848	6.8	6.1	6.5	0.1	298.15	
R00849	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00850	-1.5	4.1	6.5	0.1	298.15	
R00851	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00853	-7.4	5.3	6.5	0.1	298.15	
R00854	-12.6	5.3	6.5	0.1	298.15	
R00855	-31.4	9.4	6.5	0.1	298.15	
R00856	1.8	9.4	6.5	0.1	298.15	
R00857	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00858	139.1	9.4	6.5	0.1	298.15	
R00859	194.4	36.1	6.5	0.1	298.15	
R00860	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00861	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00863	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00864	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00865	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00866	-13.3	2.6	6.5	0.1	298.15	
R00867	-12.4	1.2	6.5	0.1	298.15	
R00868	13.3	2.4	6.5	0.1	298.15	
R00870	14.3	2.4	6.5	0.1	298.15	
R00871	16.4	4.0	6.5	0.1	298.15	
R00872	-35.1	4.9	6.5	0.1	298.15	
R00873	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00874	-15.6	3.0	6.5	0.1	298.15	
R00875	15.0	1.9	6.5	0.1	298.15	
R00876	-16.2	3.1	6.5	0.1	298.15	
R00877	-2.8	1.8	6.5	0.1	298.15	
R00878	-0.1	0.6	6.5	0.1	298.15	
R00880	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00881	-22.2	6.9	6.5	0.1	298.15	
R00883	2.1	6.4	6.5	0.1	298.15	
R00885	-5.2	5.8	6.5	0.1	298.15	
R00888	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00889	1.7	5.8	6.5	0.1	298.15	
R00891	-28.8	8.5	6.5	0.1	298.15	
R00892	-2.9	13.0	6.5	0.1	298.15	
R00893	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00894	-29.9	9.5	6.5	0.1	298.15	
R00895	-17.0	9.1	6.5	0.1	298.15	
R00896	-10.2	9.3	6.5	0.1	298.15	
R00897	-49.3	10.4	6.5	0.1	298.15	
R00899	6.7	9.5	6.5	0.1	298.15	
R00900	13.7	13.6	6.5	0.1	298.15	
R00901	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00903	-9.5	8.5	6.5	0.1	298.15	
R00904	-35.8	11.8	6.5	0.1	298.15	
R00905	-63.1	13.8	6.5	0.1	298.15	
R00906	33.3	12.7	6.5	0.1	298.15	
R00907	4.0	5.8	6.5	0.1	298.15	
R00908	-4.2	5.9	6.5	0.1	298.15	
R00909	-13.3	11.0	6.5	0.1	298.15	
R00910	-30.0	12.7	6.5	0.1	298.15	
R00911	-0.6	12.7	6.5	0.1	298.15	
R00912	-19.6	16.8	6.5	0.1	298.15	
R00913	-63.8	15.2	6.5	0.1	298.15	
R00914	-1692.6	18.4	6.5	0.1	298.15	
R00915	-301.5	11.8	6.5	0.1	298.15	
R00916	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00917	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00918	-207.8	66.0	6.5	0.1	298.15	
R00919	65.5	16.9	6.5	0.1	298.15	
R00920	12.7	5.8	6.5	0.1	298.15	
R00921	18.8	6.6	6.5	0.1	298.15	
R00922	-27.8	8.5	6.5	0.1	298.15	
R00923	-22.6	11.7	6.5	0.1	298.15	
R00924	41.8	17.8	6.5	0.1	298.15	
R00925	7.1	5.8	6.5	0.1	298.15	
R00926	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00927	32.2	16.7	6.5	0.1	298.15	
R00928	10.6	5.9	6.5	0.1	298.15	
R00930	-2.4	10.4	6.5	0.1	298.15	
R00931	36.3	7.2	6.5	0.1	298.15	
R00932	35.4	7.1	6.5	0.1	298.15	
R00934	-14.1	16.4	6.5	0.1	298.15	
R00935	-28.7	8.5	6.5	0.1	298.15	
R00936	30.3	2.3	6.5	0.1	298.15	
R00937	54.1	7.4	6.5	0.1	298.15	
R00939	31.3	2.2	6.5	0.1	298.15	
R00940	56.2	7.3	6.5	0.1	298.15	
R00941	-31.7	7.0	6.5	0.1	298.15	
R00942	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00943	-6.3	3.8	6.5	0.1	298.15	
R00944	-18.7	3.9	6.5	0.1	298.15	
R00945	6.3	2.5	6.5	0.1	298.15	
R00946	-10.2	10.2	6.5	0.1	298.15	
R00947	-17.3	1.6	6.5	0.1	298.15	
R00948	-9.2	2.7	6.5	0.1	298.15	
R00949	-13.4	6.1	6.5	0.1	298.15	
R00951	-21.4	2.7	6.5	0.1	298.15	
R00952	4.4	3.3	6.5	0.1	298.15	
R00953	3.3	5.8	6.5	0.1	298.15	
R00954	0.8	5.8	6.5	0.1	298.15	
R00955	-2.9	3.4	6.5	0.1	298.15	
R00956	-2.0	4.1	6.5	0.1	298.15	
R00957	-20.1	3.7	6.5	0.1	298.15	
R00959	-7.4	1.5	6.5	0.1	298.15	
R00960	-5.8	6.6	6.5	0.1	298.15	
R00961	9.1	6.5	6.5	0.1	298.15	
R00962	-12.4	6.1	6.5	0.1	298.15	
R00963	-11.2	8.2	6.5	0.1	298.15	
R00964	-13.8	8.2	6.5	0.1	298.15	
R00965	-33.6	16.8	6.5	0.1	298.15	
R00966	11.7	8.6	6.5	0.1	298.15	
R00967	-11.8	9.5	6.5	0.1	298.15	
R00968	-11.4	8.6	6.5	0.1	298.15	
R00969	-35.1	23.0	6.5	0.1	298.15	
R00970	-17.5	8.6	6.5	0.1	298.15	
R00973	-22.0	9.9	6.5	0.1	298.15	
R00974	-32.8	8.2	6.5	0.1	298.15	
R00975	-131.6	10.9	6.5	0.1	298.15	
R00976	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00977	4.7	7.3	6.5	0.1	298.15	
R00978	5.7	7.3	6.5	0.1	298.15	
R00979	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00980	-469.9	8.2	6.5	0.1	298.15	
R00982	-8.4	15.3	6.5	0.1	298.15	
R00983	-446.2	13.3	6.5	0.1	298.15	
R00984	nan	nan	6.5	0.1	298.15	uncertainty is too high
R00985	-63.4	13.0	6.5	0.1	298.15	
R00986	-74.8	13.1	6.5	0.1	298.15	
R00987	-51.4	4.2	6.5	0.1	298.15	
R00988	-28.4	10.5	6.5	0.1	298.15	
R00989	-20.0	6.3	6.5	0.1	298.15	
R00990	-13.9	6.5	6.5	0.1	298.15	
R00991	-151.2	10.2	6.5	0.1	298.15	
R00993	-238.6	11.1	6.5	0.1	298.15	
R00994	3.0	9.3	6.5	0.1	298.15	
R00995	26.6	9.5	6.5	0.1	298.15	
R00996	-24.8	8.2	6.5	0.1	298.15	
R00997	25.9	10.6	6.5	0.1	298.15	
R00998	17.4	7.6	6.5	0.1	298.15	
R00999	-55.3	9.2	6.5	0.1	298.15	
R01000	22.0	3.3	6.5	0.1	298.15	
R01001	2.1	12.0	6.5	0.1	298.15	
R01003	-14.0	2.4	6.5	0.1	298.15	
R01004	-24.4	2.5	6.5	0.1	298.15	
R01005	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01006	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01007	5.1	10.9	6.5	0.1	298.15	
R01008	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01009	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01010	-13.4	4.3	6.5	0.1	298.15	
R01011	-11.5	4.3	6.5	0.1	298.15	
R01012	-41.6	4.4	6.5	0.1	298.15	
R01013	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01014	19.4	5.8	6.5	0.1	298.15	
R01015	-5.3	1.1	6.5	0.1	298.15	
R01016	-57.2	3.8	6.5	0.1	298.15	
R01018	-10.5	4.7	6.5	0.1	298.15	
R01019	-102.1	11.0	6.5	0.1	298.15	
R01021	-15.9	1.0	6.5	0.1	298.15	
R01022	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01023	-9.6	2.0	6.5	0.1	298.15	
R01025	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01026	-17.5	2.1	6.5	0.1	298.15	
R01027	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01028	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01029	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01030	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01031	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01032	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01033	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01034	27.4	3.6	6.5	0.1	298.15	
R01036	42.4	4.0	6.5	0.1	298.15	
R01039	28.5	3.6	6.5	0.1	298.15	
R01041	43.5	4.0	6.5	0.1	298.15	
R01043	-24.2	4.7	6.5	0.1	298.15	
R01044	3.7	4.6	6.5	0.1	298.15	
R01045	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01047	-35.1	4.2	6.5	0.1	298.15	
R01048	-37.2	4.2	6.5	0.1	298.15	
R01049	3.4	2.9	6.5	0.1	298.15	
R01050	-8.6	4.6	6.5	0.1	298.15	
R01051	-22.8	3.4	6.5	0.1	298.15	
R01052	-3.8	7.3	6.5	0.1	298.15	
R01053	-33.0	4.4	6.5	0.1	298.15	
R01054	-17.1	7.3	6.5	0.1	298.15	
R01055	-37.1	8.3	6.5	0.1	298.15	
R01056	1.7	1.5	6.5	0.1	298.15	
R01057	-11.7	3.0	6.5	0.1	298.15	
R01058	-30.2	1.1	6.5	0.1	298.15	
R01059	-21.2	2.8	6.5	0.1	298.15	
R01061	11.8	0.8	6.5	0.1	298.15	
R01063	12.8	1.0	6.5	0.1	298.15	
R01064	13.1	5.8	6.5	0.1	298.15	
R01066	20.1	3.0	6.5	0.1	298.15	
R01067	9.7	3.8	6.5	0.1	298.15	
R01068	19.3	1.0	6.5	0.1	298.15	
R01069	17.3	4.4	6.5	0.1	298.15	
R01070	17.3	4.4	6.5	0.1	298.15	
R01071	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01072	53.4	5.1	6.5	0.1	298.15	
R01073	53.6	6.7	6.5	0.1	298.15	
R01074	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01075	-8.4	15.3	6.5	0.1	298.15	
R01076	-12.4	4.4	6.5	0.1	298.15	
R01077	5.5	6.3	6.5	0.1	298.15	
R01078	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01079	-40.6	4.2	6.5	0.1	298.15	
R01080	-13.2	4.3	6.5	0.1	298.15	
R01081	2.7	1.7	6.5	0.1	298.15	
R01082	3.5	0.6	6.5	0.1	298.15	
R01083	9.9	2.7	6.5	0.1	298.15	
R01085	-44.4	6.8	6.5	0.1	298.15	
R01086	12.5	5.8	6.5	0.1	298.15	
R01087	-6.0	6.3	6.5	0.1	298.15	
R01088	39.6	3.1	6.5	0.1	298.15	
R01089	-12.5	6.8	6.5	0.1	298.15	
R01090	-1.2	3.1	6.5	0.1	298.15	
R01091	7.1	5.7	6.5	0.1	298.15	
R01092	-8.7	3.8	6.5	0.1	298.15	
R01093	-22.2	4.8	6.5	0.1	298.15	
R01094	-11.9	2.7	6.5	0.1	298.15	
R01095	-23.3	4.9	6.5	0.1	298.15	
R01096	-14.0	4.8	6.5	0.1	298.15	
R01097	-10.9	2.7	6.5	0.1	298.15	
R01098	-164.2	9.3	6.5	0.1	298.15	
R01099	-116.6	9.0	6.5	0.1	298.15	
R01100	-10.9	2.1	6.5	0.1	298.15	
R01101	-10.7	3.3	6.5	0.1	298.15	
R01103	1.0	8.5	6.5	0.1	298.15	
R01104	-3.4	5.9	6.5	0.1	298.15	
R01106	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01108	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01109	-1.3	4.3	6.5	0.1	298.15	
R01110	-1.3	4.3	6.5	0.1	298.15	
R01111	0.7	5.8	6.5	0.1	298.15	
R01113	22.3	13.1	6.5	0.1	298.15	
R01115	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01117	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01119	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01120	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01121	-34.7	7.9	6.5	0.1	298.15	
R01122	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01123	-4.9	5.8	6.5	0.1	298.15	
R01126	-6.3	3.7	6.5	0.1	298.15	
R01127	18.3	10.7	6.5	0.1	298.15	
R01128	-8.1	3.8	6.5	0.1	298.15	
R01130	25.0	7.4	6.5	0.1	298.15	
R01131	-18.6	3.7	6.5	0.1	298.15	
R01132	25.9	3.1	6.5	0.1	298.15	
R01134	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01135	15.9	4.2	6.5	0.1	298.15	
R01137	3.1	2.9	6.5	0.1	298.15	
R01138	26.9	3.0	6.5	0.1	298.15	
R01139	-18.2	2.9	6.5	0.1	298.15	
R01140	-15.6	3.0	6.5	0.1	298.15	
R01142	-381.9	10.2	6.5	0.1	298.15	
R01143	-382.9	10.2	6.5	0.1	298.15	
R01144	2.5	7.7	6.5	0.1	298.15	
R01145	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01146	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01147	-0.7	4.3	6.5	0.1	298.15	
R01148	0.4	4.3	6.5	0.1	298.15	
R01149	-4.9	7.0	6.5	0.1	298.15	
R01150	-22.9	8.1	6.5	0.1	298.15	
R01151	-93.2	9.0	6.5	0.1	298.15	
R01152	-57.6	8.8	6.5	0.1	298.15	
R01153	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01154	-16.9	3.4	6.5	0.1	298.15	
R01155	2.2	3.7	6.5	0.1	298.15	
R01156	-10.3	3.5	6.5	0.1	298.15	
R01157	-57.7	11.0	6.5	0.1	298.15	
R01158	0.0	8.5	6.5	0.1	298.15	
R01159	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01160	-24.4	8.7	6.5	0.1	298.15	
R01161	-12.7	8.1	6.5	0.1	298.15	
R01163	-23.9	8.4	6.5	0.1	298.15	
R01164	-32.8	14.1	6.5	0.1	298.15	
R01166	2.2	14.1	6.5	0.1	298.15	
R01167	-28.0	10.2	6.5	0.1	298.15	
R01168	5.0	2.1	6.5	0.1	298.15	
R01169	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01171	59.8	16.0	6.5	0.1	298.15	
R01172	-4.9	16.1	6.5	0.1	298.15	
R01173	-3.9	16.1	6.5	0.1	298.15	
R01174	22.1	15.2	6.5	0.1	298.15	
R01175	37.1	17.0	6.5	0.1	298.15	
R01176	0.5	16.4	6.5	0.1	298.15	
R01177	35.4	16.2	6.5	0.1	298.15	
R01178	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01179	-4.0	16.4	6.5	0.1	298.15	
R01180	29.5	15.8	6.5	0.1	298.15	
R01181	-2.7	1.9	6.5	0.1	298.15	
R01182	-3.5	9.8	6.5	0.1	298.15	
R01183	8.2	9.9	6.5	0.1	298.15	
R01184	-408.4	11.5	6.5	0.1	298.15	
R01185	-21.5	9.8	6.5	0.1	298.15	
R01186	-21.5	9.8	6.5	0.1	298.15	
R01187	-21.5	9.8	6.5	0.1	298.15	
R01188	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01189	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01190	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01192	-14.7	4.9	6.5	0.1	298.15	
R01193	nan	nan	6.5	0.1	298.15	uncertainty is too high
R01194	-4.5	4.6	6.5	0.1	298.15	
R01195	-18.4	11.7	6.5	0.1	298.15	
R01196	15.8	13.2	6.5	0.1	298.15	
R01197	7.7	13.9	6.5	0.1	298.15	
R01199	3.1	15.9	6.5	0.1	298.15	
R01200	-8.8	5.7	6.5	0.1	298.15	
R01201	-9.2	5.0	6.5	0.1	298.15	
R01202	-23.6	5.5	6.5	0.1	298.15	
R01203	-159.9	9.9	6.5	0.1	298.15	
R01204	-18.3	5.6	6.5	0.1	298.15	
R01205	-12.1	7.1	6.5	0.1	298.15	
R01207	3.7	4.1	6.5	0.1	298.15	
R01209	-35.5	2.7	6.5	0.1	298.15	
R01210	-24.7	16.2	6.5	0.1	298.15	
R01211	1.6	9.8	6.5	0.1	298.15	
R01212	45.0	6.9	6.5	0.1	298.15	
R01213	22.6	2.6	6.5	0.1	298.15	
R01214	3.2	6.9	6.5	0.1	298.15	
R01215	3.4	6.9	6.5	0.1	298.15	
R01216	19.9	10.2	6.5	0.1	298.15	
R01217	-60.4	14.2	6.5	0.1	298.15	
R01218	10.5	2.2	6.5	0.1	298.15	
R01220	11.5	2.3	6.5	0.1	298.15	
