!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='6.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R00614	-71.5	8.4	6.0	0.1	298.15	
R00615	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00616	4.5	2.5	6.0	0.1	298.15	
R00617	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00618	-28.7	2.5	6.0	0.1	298.15	
R00619	-1.3	4.7	6.0	0.1	298.15	
R00621	-31.4	7.0	6.0	0.1	298.15	
R00623	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00624	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00625	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00626	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00627	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00628	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00629	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00630	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00631	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00634	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00635	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00636	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00637	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00638	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00639	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00640	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00643	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00644	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00645	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00646	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00647	0.0	0.0	6.0	0.1	298.15	
R00648	-105.7	11.9	6.0	0.1	298.15	
R00649	-0.8	6.7	6.0	0.1	298.15	
R00650	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00651	-51.4	8.7	6.0	0.1	298.15	
R00652	-18.2	9.1	6.0	0.1	298.15	
R00653	-25.1	13.2	6.0	0.1	298.15	
R00654	-10.1	11.0	6.0	0.1	298.15	
R00655	-2.7	8.0	6.0	0.1	298.15	
R00656	-29.5	10.1	6.0	0.1	298.15	
R00657	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00658	-4.1	0.6	6.0	0.1	298.15	
R00659	33.9	2.7	6.0	0.1	298.15	
R00660	-14.0	13.5	6.0	0.1	298.15	
R00661	10.1	5.8	6.0	0.1	298.15	
R00662	-24.0	7.6	6.0	0.1	298.15	
R00664	-63.7	30.2	6.0	0.1	298.15	
R00665	-35.3	9.8	6.0	0.1	298.15	
R00666	63.9	11.1	6.0	0.1	298.15	
R00667	-20.7	8.8	6.0	0.1	298.15	
R00668	-7.3	11.3	6.0	0.1	298.15	
R00669	3.0	6.7	6.0	0.1	298.15	
R00670	-49.8	11.0	6.0	0.1	298.15	
R00671	-22.4	8.2	6.0	0.1	298.15	
R00672	-22.6	9.2	6.0	0.1	298.15	
R00673	21.1	1.3	6.0	0.1	298.15	
R00674	-49.8	2.2	6.0	0.1	298.15	
R00675	7.7	9.7	6.0	0.1	298.15	
R00676	8.8	9.7	6.0	0.1	298.15	
R00677	-131.4	12.7	6.0	0.1	298.15	
R00678	-339.0	12.7	6.0	0.1	298.15	
R00679	-477.8	12.9	6.0	0.1	298.15	
R00681	-396.3	12.5	6.0	0.1	298.15	
R00682	0.0	10.3	6.0	0.1	298.15	
R00683	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00684	-36.0	9.7	6.0	0.1	298.15	
R00685	-37.9	11.0	6.0	0.1	298.15	
R00686	-36.5	7.8	6.0	0.1	298.15	
R00687	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00688	43.2	4.1	6.0	0.1	298.15	
R00689	-96.0	9.3	6.0	0.1	298.15	
R00690	-475.4	11.8	6.0	0.1	298.15	
R00691	-86.5	17.5	6.0	0.1	298.15	
R00692	-0.3	4.2	6.0	0.1	298.15	
R00693	-26.3	8.4	6.0	0.1	298.15	
R00694	-0.5	4.1	6.0	0.1	298.15	
R00695	3.5	4.2	6.0	0.1	298.15	
R00697	-3.4	1.1	6.0	0.1	298.15	
R00698	-306.4	11.7	6.0	0.1	298.15	
R00699	-35.5	9.9	6.0	0.1	298.15	
R00700	-28.8	5.9	6.0	0.1	298.15	
R00702	-138.3	10.0	6.0	0.1	298.15	
R00703	33.2	0.9	6.0	0.1	298.15	
R00704	30.2	4.1	6.0	0.1	298.15	
R00705	-24.4	10.4	6.0	0.1	298.15	
R00706	-23.4	10.4	6.0	0.1	298.15	
R00707	-48.3	10.2	6.0	0.1	298.15	
R00708	-47.2	10.2	6.0	0.1	298.15	
R00709	5.6	6.3	6.0	0.1	298.15	
R00710	-35.6	2.6	6.0	0.1	298.15	
R00711	-34.5	2.6	6.0	0.1	298.15	
R00713	-21.8	4.7	6.0	0.1	298.15	
R00714	-20.8	4.7	6.0	0.1	298.15	
R00715	43.9	5.8	6.0	0.1	298.15	
R00716	44.9	5.8	6.0	0.1	298.15	
R00717	50.4	1.7	6.0	0.1	298.15	
R00719	-27.9	2.9	6.0	0.1	298.15	
R00720	-1.5	5.8	6.0	0.1	298.15	
R00722	3.7	2.9	6.0	0.1	298.15	
R00723	-67.8	17.6	6.0	0.1	298.15	
R00724	28.6	2.9	6.0	0.1	298.15	
R00725	-17.0	3.0	6.0	0.1	298.15	
R00726	5.5	6.7	6.0	0.1	298.15	
R00727	-8.5	3.9	6.0	0.1	298.15	
R00728	-26.2	8.5	6.0	0.1	298.15	
R00729	-95.5	9.3	6.0	0.1	298.15	
R00730	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00731	-436.9	11.0	6.0	0.1	298.15	
R00732	-22.5	17.4	6.0	0.1	298.15	
R00733	-21.5	17.4	6.0	0.1	298.15	
R00734	0.0	4.1	6.0	0.1	298.15	
R00735	-70.8	15.2	6.0	0.1	298.15	
R00736	-75.1	9.8	6.0	0.1	298.15	
R00737	-37.8	8.5	6.0	0.1	298.15	
R00739	-48.3	7.7	6.0	0.1	298.15	
R00740	0.4	8.8	6.0	0.1	298.15	
R00742	-0.2	3.0	6.0	0.1	298.15	
R00743	-7.8	3.4	6.0	0.1	298.15	
R00744	29.2	15.2	6.0	0.1	298.15	
R00746	28.5	0.9	6.0	0.1	298.15	
R00747	-72.5	14.3	6.0	0.1	298.15	
R00748	-40.2	5.0	6.0	0.1	298.15	
R00749	-36.3	6.8	6.0	0.1	298.15	
R00750	-10.2	3.5	6.0	0.1	298.15	
R00751	9.9	4.4	6.0	0.1	298.15	
R00753	23.2	3.7	6.0	0.1	298.15	
R00754	27.4	0.6	6.0	0.1	298.15	
R00755	-11.1	4.0	6.0	0.1	298.15	
R00756	-9.8	1.3	6.0	0.1	298.15	
R00758	17.6	2.4	6.0	0.1	298.15	
R00760	-10.7	1.2	6.0	0.1	298.15	
R00761	-48.7	4.0	6.0	0.1	298.15	
R00762	-14.5	1.4	6.0	0.1	298.15	
R00763	-35.2	5.9	6.0	0.1	298.15	
R00764	-0.5	1.4	6.0	0.1	298.15	
R00765	2.4	4.1	6.0	0.1	298.15	
R00766	5.9	6.1	6.0	0.1	298.15	
R00767	-9.5	4.7	6.0	0.1	298.15	
R00768	-13.8	4.4	6.0	0.1	298.15	
R00769	-8.1	2.8	6.0	0.1	298.15	
R00770	-13.5	3.1	6.0	0.1	298.15	
R00771	2.5	0.8	6.0	0.1	298.15	
R00772	-0.7	2.3	6.0	0.1	298.15	
R00774	30.4	10.9	6.0	0.1	298.15	
R00775	-28.3	13.8	6.0	0.1	298.15	
R00776	6.5	3.3	6.0	0.1	298.15	
R00777	-62.6	11.5	6.0	0.1	298.15	
R00778	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00781	-338.8	10.2	6.0	0.1	298.15	
R00782	3.0	8.5	6.0	0.1	298.15	
R00783	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00784	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00785	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00787	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00789	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00790	485.3	35.6	6.0	0.1	298.15	
R00791	179.4	14.3	6.0	0.1	298.15	
R00792	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00793	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00794	157.1	8.3	6.0	0.1	298.15	
R00796	158.2	8.3	6.0	0.1	298.15	
R00798	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00799	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00800	-157.2	17.4	6.0	0.1	298.15	
R00801	-24.8	2.5	6.0	0.1	298.15	
R00802	-24.8	2.5	6.0	0.1	298.15	
R00803	-6.4	2.0	6.0	0.1	298.15	
R00804	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00805	-17.0	5.9	6.0	0.1	298.15	
R00806	2.4	2.0	6.0	0.1	298.15	
R00807	-15.4	8.9	6.0	0.1	298.15	
R00808	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00809	-18.4	9.1	6.0	0.1	298.15	
R00810	-17.5	5.3	6.0	0.1	298.15	
R00811	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00812	-76.3	16.1	6.0	0.1	298.15	
R00813	-92.2	17.7	6.0	0.1	298.15	
R00814	-75.2	16.1	6.0	0.1	298.15	
R00815	-448.1	7.0	6.0	0.1	298.15	
R00816	-251.8	10.6	6.0	0.1	298.15	
R00817	-299.5	11.1	6.0	0.1	298.15	
R00818	-463.8	9.4	6.0	0.1	298.15	
R00821	-16.7	6.5	6.0	0.1	298.15	
R00822	-16.7	6.5	6.0	0.1	298.15	
R00823	-491.2	10.3	6.0	0.1	298.15	
R00825	-492.3	10.3	6.0	0.1	298.15	
R00827	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00828	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00829	29.7	16.0	6.0	0.1	298.15	
R00830	10.7	8.2	6.0	0.1	298.15	
R00832	-12.0	12.9	6.0	0.1	298.15	
R00833	-7.6	4.1	6.0	0.1	298.15	
R00834	20.6	3.4	6.0	0.1	298.15	
R00835	3.3	2.6	6.0	0.1	298.15	
R00836	-12.7	3.7	6.0	0.1	298.15	
R00837	-9.7	3.8	6.0	0.1	298.15	
R00838	-19.2	4.8	6.0	0.1	298.15	
R00839	-19.2	4.8	6.0	0.1	298.15	
R00841	-12.0	4.1	6.0	0.1	298.15	
R00842	32.8	1.5	6.0	0.1	298.15	
R00844	33.9	1.6	6.0	0.1	298.15	
R00845	39.0	1.9	6.0	0.1	298.15	
R00846	-106.3	8.4	6.0	0.1	298.15	
R00847	-12.2	4.1	6.0	0.1	298.15	
R00848	4.4	6.1	6.0	0.1	298.15	
R00849	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00850	-1.1	4.1	6.0	0.1	298.15	
R00851	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00853	-6.2	5.3	6.0	0.1	298.15	
R00854	-11.8	5.3	6.0	0.1	298.15	
R00855	-27.8	9.4	6.0	0.1	298.15	
R00856	0.8	9.4	6.0	0.1	298.15	
R00857	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00858	148.5	9.4	6.0	0.1	298.15	
R00859	212.1	36.1	6.0	0.1	298.15	
R00860	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00861	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00863	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00864	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00865	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00866	-11.4	2.6	6.0	0.1	298.15	
R00867	-10.7	1.2	6.0	0.1	298.15	
R00868	16.2	2.4	6.0	0.1	298.15	
R00870	17.2	2.4	6.0	0.1	298.15	
R00871	19.4	4.0	6.0	0.1	298.15	
R00872	-36.6	4.9	6.0	0.1	298.15	
R00873	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00874	-15.6	3.0	6.0	0.1	298.15	
R00875	17.9	1.9	6.0	0.1	298.15	
R00876	-14.4	3.1	6.0	0.1	298.15	
R00877	-2.8	1.8	6.0	0.1	298.15	
R00878	-0.1	0.6	6.0	0.1	298.15	
R00880	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00881	-18.3	6.9	6.0	0.1	298.15	
R00883	0.4	6.4	6.0	0.1	298.15	
R00885	-6.8	5.8	6.0	0.1	298.15	
R00888	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00889	1.7	5.8	6.0	0.1	298.15	
R00891	-31.7	8.5	6.0	0.1	298.15	
R00892	-0.0	13.0	6.0	0.1	298.15	
R00893	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00894	-29.6	9.5	6.0	0.1	298.15	
R00895	-17.0	9.1	6.0	0.1	298.15	
R00896	-10.2	9.3	6.0	0.1	298.15	
R00897	-49.3	10.4	6.0	0.1	298.15	
R00899	6.7	9.5	6.0	0.1	298.15	
R00900	16.8	13.6	6.0	0.1	298.15	
R00901	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00903	-9.5	8.5	6.0	0.1	298.15	
R00904	-30.1	11.8	6.0	0.1	298.15	
R00905	-68.8	13.8	6.0	0.1	298.15	
R00906	36.2	12.7	6.0	0.1	298.15	
R00907	4.0	5.8	6.0	0.1	298.15	
R00908	-4.2	5.9	6.0	0.1	298.15	
R00909	-11.7	11.0	6.0	0.1	298.15	
R00910	-28.2	12.7	6.0	0.1	298.15	
R00911	0.3	12.7	6.0	0.1	298.15	
R00912	-17.5	16.8	6.0	0.1	298.15	
R00913	-63.8	15.2	6.0	0.1	298.15	
R00914	-1781.5	18.4	6.0	0.1	298.15	
R00915	-290.2	11.8	6.0	0.1	298.15	
R00916	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00917	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00918	-243.6	66.0	6.0	0.1	298.15	
R00919	68.7	16.9	6.0	0.1	298.15	
R00920	10.4	5.8	6.0	0.1	298.15	
R00921	20.0	6.6	6.0	0.1	298.15	
R00922	-28.0	8.5	6.0	0.1	298.15	
R00923	-25.9	11.7	6.0	0.1	298.15	
R00924	39.2	17.8	6.0	0.1	298.15	
R00925	6.9	5.8	6.0	0.1	298.15	
R00926	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00927	32.5	16.7	6.0	0.1	298.15	
R00928	10.3	5.9	6.0	0.1	298.15	
R00930	-2.8	10.4	6.0	0.1	298.15	
R00931	33.3	7.2	6.0	0.1	298.15	
R00932	32.4	7.1	6.0	0.1	298.15	
R00934	-13.7	16.4	6.0	0.1	298.15	
R00935	-28.9	8.5	6.0	0.1	298.15	
R00936	35.1	2.3	6.0	0.1	298.15	
R00937	62.5	7.4	6.0	0.1	298.15	
R00939	36.1	2.2	6.0	0.1	298.15	
R00940	64.6	7.3	6.0	0.1	298.15	
R00941	-28.8	7.0	6.0	0.1	298.15	
R00942	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00943	-8.4	3.8	6.0	0.1	298.15	
R00944	-15.8	3.9	6.0	0.1	298.15	
R00945	6.0	2.5	6.0	0.1	298.15	
R00946	-10.3	10.2	6.0	0.1	298.15	
R00947	-18.4	1.6	6.0	0.1	298.15	
R00948	-10.5	2.7	6.0	0.1	298.15	
R00949	-10.9	6.1	6.0	0.1	298.15	
R00951	-17.3	2.7	6.0	0.1	298.15	
R00952	5.5	3.3	6.0	0.1	298.15	
R00953	4.4	5.8	6.0	0.1	298.15	
R00954	-0.7	5.8	6.0	0.1	298.15	
R00955	-2.9	3.4	6.0	0.1	298.15	
R00956	-3.5	4.1	6.0	0.1	298.15	
R00957	-22.3	3.7	6.0	0.1	298.15	
R00959	-7.5	1.5	6.0	0.1	298.15	
R00960	-5.1	6.6	6.0	0.1	298.15	
R00961	11.5	6.5	6.0	0.1	298.15	
R00962	-10.4	6.1	6.0	0.1	298.15	
R00963	-12.5	8.2	6.0	0.1	298.15	
R00964	-11.8	8.2	6.0	0.1	298.15	
R00965	-37.2	16.8	6.0	0.1	298.15	
R00966	11.2	8.6	6.0	0.1	298.15	
R00967	-10.1	9.5	6.0	0.1	298.15	
R00968	-9.6	8.6	6.0	0.1	298.15	
R00969	-33.0	23.0	6.0	0.1	298.15	
R00970	-15.5	8.6	6.0	0.1	298.15	
R00973	-24.9	9.9	6.0	0.1	298.15	
R00974	-35.7	8.2	6.0	0.1	298.15	
R00975	-131.3	10.9	6.0	0.1	298.15	
R00976	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00977	7.9	7.3	6.0	0.1	298.15	
R00978	8.9	7.3	6.0	0.1	298.15	
R00979	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00980	-475.6	8.2	6.0	0.1	298.15	
R00982	-8.2	15.3	6.0	0.1	298.15	
R00983	-443.4	13.3	6.0	0.1	298.15	
R00984	nan	nan	6.0	0.1	298.15	uncertainty is too high
R00985	-60.6	13.0	6.0	0.1	298.15	
R00986	-72.0	13.1	6.0	0.1	298.15	
R00987	-48.6	4.2	6.0	0.1	298.15	
R00988	-25.6	10.5	6.0	0.1	298.15	
R00989	-20.2	6.3	6.0	0.1	298.15	
R00990	-16.7	6.5	6.0	0.1	298.15	
R00991	-156.8	10.2	6.0	0.1	298.15	
R00993	-240.4	11.1	6.0	0.1	298.15	
R00994	2.9	9.3	6.0	0.1	298.15	
R00995	29.4	9.5	6.0	0.1	298.15	
R00996	-24.8	8.2	6.0	0.1	298.15	
R00997	25.9	10.6	6.0	0.1	298.15	
R00998	14.8	7.6	6.0	0.1	298.15	
R00999	-52.8	9.2	6.0	0.1	298.15	
R01000	24.9	3.3	6.0	0.1	298.15	
R01001	2.1	12.0	6.0	0.1	298.15	
R01003	-14.2	2.4	6.0	0.1	298.15	
R01004	-22.9	2.5	6.0	0.1	298.15	
R01005	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01006	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01007	6.0	10.9	6.0	0.1	298.15	
R01008	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01009	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01010	-14.5	4.3	6.0	0.1	298.15	
R01011	-9.7	4.3	6.0	0.1	298.15	
R01012	-42.0	4.4	6.0	0.1	298.15	
R01013	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01014	19.4	5.8	6.0	0.1	298.15	
R01015	-5.1	1.1	6.0	0.1	298.15	
R01016	-58.3	3.8	6.0	0.1	298.15	
R01018	-9.8	4.7	6.0	0.1	298.15	
R01019	-98.2	11.0	6.0	0.1	298.15	
R01021	-14.3	1.0	6.0	0.1	298.15	
R01022	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01023	-9.7	2.0	6.0	0.1	298.15	
R01025	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01026	-14.7	2.1	6.0	0.1	298.15	
R01027	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01028	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01029	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01030	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01031	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01032	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01033	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01034	30.3	3.6	6.0	0.1	298.15	
R01036	45.3	4.0	6.0	0.1	298.15	
R01039	31.4	3.6	6.0	0.1	298.15	
R01041	46.4	4.0	6.0	0.1	298.15	
R01043	-25.4	4.7	6.0	0.1	298.15	
R01044	4.7	4.6	6.0	0.1	298.15	
R01045	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01047	-35.1	4.2	6.0	0.1	298.15	
R01048	-37.2	4.2	6.0	0.1	298.15	
R01049	6.2	2.9	6.0	0.1	298.15	
R01050	-6.0	4.6	6.0	0.1	298.15	
R01051	-21.0	3.4	6.0	0.1	298.15	
R01052	-5.5	7.3	6.0	0.1	298.15	
R01053	-32.5	4.4	6.0	0.1	298.15	
R01054	-13.0	7.3	6.0	0.1	298.15	
R01055	-37.1	8.3	6.0	0.1	298.15	
R01056	1.4	1.5	6.0	0.1	298.15	
R01057	-11.7	3.0	6.0	0.1	298.15	
R01058	-24.2	1.1	6.0	0.1	298.15	
R01059	-19.7	2.8	6.0	0.1	298.15	
R01061	16.7	0.8	6.0	0.1	298.15	
R01063	17.7	1.0	6.0	0.1	298.15	
R01064	13.1	5.8	6.0	0.1	298.15	
R01066	19.9	3.0	6.0	0.1	298.15	
R01067	9.2	3.8	6.0	0.1	298.15	
R01068	18.3	1.0	6.0	0.1	298.15	
R01069	16.3	4.4	6.0	0.1	298.15	
R01070	16.3	4.4	6.0	0.1	298.15	
R01071	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01072	53.6	5.1	6.0	0.1	298.15	
R01073	53.3	6.7	6.0	0.1	298.15	
R01074	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01075	-8.5	15.3	6.0	0.1	298.15	
R01076	-12.4	4.4	6.0	0.1	298.15	
R01077	7.4	6.3	6.0	0.1	298.15	
R01078	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01079	-34.8	4.2	6.0	0.1	298.15	
R01080	-13.5	4.3	6.0	0.1	298.15	
R01081	2.7	1.7	6.0	0.1	298.15	
R01082	3.5	0.6	6.0	0.1	298.15	
R01083	9.4	2.7	6.0	0.1	298.15	
R01085	-41.6	6.8	6.0	0.1	298.15	
R01086	12.6	5.8	6.0	0.1	298.15	
R01087	-5.6	6.3	6.0	0.1	298.15	
R01088	42.5	3.1	6.0	0.1	298.15	
R01089	-11.0	6.8	6.0	0.1	298.15	
R01090	-1.2	3.1	6.0	0.1	298.15	
R01091	7.0	5.7	6.0	0.1	298.15	
R01092	-6.9	3.8	6.0	0.1	298.15	
R01093	-25.1	4.8	6.0	0.1	298.15	
R01094	-9.0	2.7	6.0	0.1	298.15	
R01095	-26.2	4.9	6.0	0.1	298.15	
R01096	-11.1	4.8	6.0	0.1	298.15	
R01097	-7.9	2.7	6.0	0.1	298.15	
R01098	-161.3	9.3	6.0	0.1	298.15	
R01099	-116.6	9.0	6.0	0.1	298.15	
R01100	-10.9	2.1	6.0	0.1	298.15	
R01101	-10.7	3.3	6.0	0.1	298.15	
R01103	1.0	8.5	6.0	0.1	298.15	
R01104	-3.4	5.9	6.0	0.1	298.15	
R01106	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01108	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01109	-0.9	4.3	6.0	0.1	298.15	
R01110	-0.9	4.3	6.0	0.1	298.15	
R01111	1.0	5.8	6.0	0.1	298.15	
R01113	22.8	13.1	6.0	0.1	298.15	
R01115	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01117	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01119	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01120	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01121	-36.9	7.9	6.0	0.1	298.15	
R01122	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01123	-4.9	5.8	6.0	0.1	298.15	
R01126	-7.4	3.7	6.0	0.1	298.15	
R01127	18.3	10.7	6.0	0.1	298.15	
R01128	-8.1	3.8	6.0	0.1	298.15	
R01130	27.9	7.4	6.0	0.1	298.15	
R01131	-16.9	3.7	6.0	0.1	298.15	
R01132	25.9	3.1	6.0	0.1	298.15	
R01134	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01135	19.7	4.2	6.0	0.1	298.15	
R01137	3.1	2.9	6.0	0.1	298.15	
R01138	29.1	3.0	6.0	0.1	298.15	
R01139	-16.4	2.9	6.0	0.1	298.15	
R01140	-13.8	3.0	6.0	0.1	298.15	
R01142	-384.8	10.2	6.0	0.1	298.15	
R01143	-385.9	10.2	6.0	0.1	298.15	
R01144	5.4	7.7	6.0	0.1	298.15	
R01145	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01146	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01147	-0.2	4.3	6.0	0.1	298.15	
R01148	0.4	4.3	6.0	0.1	298.15	
R01149	-5.4	7.0	6.0	0.1	298.15	
R01150	-22.2	8.1	6.0	0.1	298.15	
R01151	-93.2	9.0	6.0	0.1	298.15	
R01152	-63.3	8.8	6.0	0.1	298.15	
R01153	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01154	-14.3	3.4	6.0	0.1	298.15	
R01155	2.2	3.7	6.0	0.1	298.15	
R01156	-10.1	3.5	6.0	0.1	298.15	
R01157	-57.7	11.0	6.0	0.1	298.15	
R01158	6.3	8.5	6.0	0.1	298.15	
R01159	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01160	-22.3	8.7	6.0	0.1	298.15	
R01161	-12.5	8.1	6.0	0.1	298.15	
R01163	-18.0	8.4	6.0	0.1	298.15	
R01164	-30.6	14.1	6.0	0.1	298.15	
R01166	2.7	14.1	6.0	0.1	298.15	
R01167	-28.6	10.2	6.0	0.1	298.15	
R01168	5.0	2.1	6.0	0.1	298.15	
R01169	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01171	62.7	16.0	6.0	0.1	298.15	
R01172	-2.3	16.1	6.0	0.1	298.15	
R01173	-1.2	16.1	6.0	0.1	298.15	
R01174	23.3	15.2	6.0	0.1	298.15	
R01175	34.3	17.0	6.0	0.1	298.15	
R01176	0.3	16.4	6.0	0.1	298.15	
R01177	35.7	16.2	6.0	0.1	298.15	
R01178	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01179	-3.7	16.4	6.0	0.1	298.15	
R01180	26.6	15.8	6.0	0.1	298.15	
R01181	-2.7	1.9	6.0	0.1	298.15	
R01182	-1.6	9.8	6.0	0.1	298.15	
R01183	11.1	9.9	6.0	0.1	298.15	
R01184	-405.5	11.5	6.0	0.1	298.15	
R01185	-22.6	9.8	6.0	0.1	298.15	
R01186	-22.6	9.8	6.0	0.1	298.15	
R01187	-22.6	9.8	6.0	0.1	298.15	
R01188	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01189	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01190	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01192	-13.9	4.9	6.0	0.1	298.15	
R01193	nan	nan	6.0	0.1	298.15	uncertainty is too high
R01194	-4.5	4.6	6.0	0.1	298.15	
R01195	-21.2	11.7	6.0	0.1	298.15	
R01196	12.9	13.2	6.0	0.1	298.15	
R01197	4.6	13.9	6.0	0.1	298.15	
R01199	5.8	15.9	6.0	0.1	298.15	
R01200	-8.1	5.7	6.0	0.1	298.15	
R01201	-7.3	5.0	6.0	0.1	298.15	
R01202	-17.7	5.5	6.0	0.1	298.15	
R01203	-156.9	9.9	6.0	0.1	298.15	
R01204	-16.2	5.6	6.0	0.1	298.15	
R01205	-11.1	7.1	6.0	0.1	298.15	
R01207	3.7	4.1	6.0	0.1	298.15	
R01209	-35.5	2.7	6.0	0.1	298.15	
R01210	-24.9	16.2	6.0	0.1	298.15	
R01211	1.8	9.8	6.0	0.1	298.15	
R01212	47.9	6.9	6.0	0.1	298.15	
R01213	20.0	2.6	6.0	0.1	298.15	
R01214	3.1	6.9	6.0	0.1	298.15	
R01215	3.4	6.9	6.0	0.1	298.15	
R01216	19.9	10.2	6.0	0.1	298.15	
R01217	-66.3	14.2	6.0	0.1	298.15	
R01218	11.9	2.2	6.0	0.1	298.15	
R01220	13.0	2.3	6.0	0.1	298.15	
