!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='7.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R00614	-80.1	8.4	7.5	0.1	298.15	
R00615	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00616	4.0	2.5	7.5	0.1	298.15	
R00617	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00618	-32.5	2.5	7.5	0.1	298.15	
R00619	-8.3	4.7	7.5	0.1	298.15	
R00621	-24.3	7.0	7.5	0.1	298.15	
R00623	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00624	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00625	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00626	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00627	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00628	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00629	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00630	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00631	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00634	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00635	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00636	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00637	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00638	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00639	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00640	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00643	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00644	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00645	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00646	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00647	-0.0	0.0	7.5	0.1	298.15	
R00648	-105.7	11.9	7.5	0.1	298.15	
R00649	-1.0	6.7	7.5	0.1	298.15	
R00650	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00651	-59.9	8.7	7.5	0.1	298.15	
R00652	-18.3	9.1	7.5	0.1	298.15	
R00653	-25.1	13.2	7.5	0.1	298.15	
R00654	-10.1	11.0	7.5	0.1	298.15	
R00655	-2.7	8.0	7.5	0.1	298.15	
R00656	-20.9	10.1	7.5	0.1	298.15	
R00657	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00658	-4.1	0.6	7.5	0.1	298.15	
R00659	27.7	2.7	7.5	0.1	298.15	
R00660	-12.1	13.5	7.5	0.1	298.15	
R00661	17.0	5.8	7.5	0.1	298.15	
R00662	-33.6	7.6	7.5	0.1	298.15	
R00664	-82.5	30.2	7.5	0.1	298.15	
R00665	-18.2	9.8	7.5	0.1	298.15	
R00666	55.2	11.1	7.5	0.1	298.15	
R00667	-20.8	8.8	7.5	0.1	298.15	
R00668	-14.5	11.3	7.5	0.1	298.15	
R00669	0.5	6.7	7.5	0.1	298.15	
R00670	-41.2	11.0	7.5	0.1	298.15	
R00671	-22.5	8.2	7.5	0.1	298.15	
R00672	-22.6	9.2	7.5	0.1	298.15	
R00673	21.1	1.3	7.5	0.1	298.15	
R00674	-49.7	2.2	7.5	0.1	298.15	
R00675	-0.9	9.7	7.5	0.1	298.15	
R00676	0.1	9.7	7.5	0.1	298.15	
R00677	-131.5	12.7	7.5	0.1	298.15	
R00678	-339.1	12.7	7.5	0.1	298.15	
R00679	-477.8	12.9	7.5	0.1	298.15	
R00681	-387.8	12.5	7.5	0.1	298.15	
R00682	0.1	10.3	7.5	0.1	298.15	
R00683	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00684	-36.0	9.7	7.5	0.1	298.15	
R00685	-29.3	11.0	7.5	0.1	298.15	
R00686	-47.9	7.8	7.5	0.1	298.15	
R00687	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00688	34.6	4.1	7.5	0.1	298.15	
R00689	-96.0	9.3	7.5	0.1	298.15	
R00690	-475.4	11.8	7.5	0.1	298.15	
R00691	-77.9	17.5	7.5	0.1	298.15	
R00692	-0.3	4.2	7.5	0.1	298.15	
R00693	-33.2	8.4	7.5	0.1	298.15	
R00694	-0.5	4.1	7.5	0.1	298.15	
R00695	3.4	4.2	7.5	0.1	298.15	
R00697	-3.4	1.1	7.5	0.1	298.15	
R00698	-323.4	11.7	7.5	0.1	298.15	
R00699	-26.9	9.9	7.5	0.1	298.15	
R00700	-37.4	5.9	7.5	0.1	298.15	
R00702	-143.2	10.0	7.5	0.1	298.15	
R00703	24.6	0.9	7.5	0.1	298.15	
R00704	21.6	4.1	7.5	0.1	298.15	
R00705	-24.5	10.4	7.5	0.1	298.15	
R00706	-23.5	10.4	7.5	0.1	298.15	
R00707	-58.2	10.2	7.5	0.1	298.15	
R00708	-57.2	10.2	7.5	0.1	298.15	
R00709	5.4	6.3	7.5	0.1	298.15	
R00710	-52.7	2.6	7.5	0.1	298.15	
R00711	-51.7	2.6	7.5	0.1	298.15	
R00713	-38.6	4.7	7.5	0.1	298.15	
R00714	-37.6	4.7	7.5	0.1	298.15	
R00715	35.3	5.8	7.5	0.1	298.15	
R00716	36.3	5.8	7.5	0.1	298.15	
R00717	41.7	1.7	7.5	0.1	298.15	
R00719	-32.3	2.9	7.5	0.1	298.15	
R00720	-12.9	5.8	7.5	0.1	298.15	
R00722	3.7	2.9	7.5	0.1	298.15	
R00723	-72.2	17.6	7.5	0.1	298.15	
R00724	21.4	2.9	7.5	0.1	298.15	
R00725	-23.5	3.0	7.5	0.1	298.15	
R00726	6.9	6.7	7.5	0.1	298.15	
R00727	-4.9	3.9	7.5	0.1	298.15	
R00728	-26.2	8.5	7.5	0.1	298.15	
R00729	-95.6	9.3	7.5	0.1	298.15	
R00730	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00731	-419.8	11.0	7.5	0.1	298.15	
R00732	-22.6	17.4	7.5	0.1	298.15	
R00733	-21.6	17.4	7.5	0.1	298.15	
R00734	-0.0	4.1	7.5	0.1	298.15	
R00735	-82.0	15.2	7.5	0.1	298.15	
R00736	-66.4	9.8	7.5	0.1	298.15	
R00737	-37.8	8.5	7.5	0.1	298.15	
R00739	-48.3	7.7	7.5	0.1	298.15	
R00740	-8.6	8.8	7.5	0.1	298.15	
R00742	-6.0	3.0	7.5	0.1	298.15	
R00743	-8.6	3.4	7.5	0.1	298.15	
R00744	46.3	15.2	7.5	0.1	298.15	
R00746	19.8	0.9	7.5	0.1	298.15	
R00747	-76.6	14.3	7.5	0.1	298.15	
R00748	-39.7	5.0	7.5	0.1	298.15	
R00749	-36.4	6.8	7.5	0.1	298.15	
R00750	-10.2	3.5	7.5	0.1	298.15	
R00751	9.9	4.4	7.5	0.1	298.15	
R00753	23.3	3.7	7.5	0.1	298.15	
R00754	18.8	0.6	7.5	0.1	298.15	
R00755	-11.1	4.0	7.5	0.1	298.15	
R00756	-17.6	1.3	7.5	0.1	298.15	
R00758	8.3	2.4	7.5	0.1	298.15	
R00760	-17.2	1.2	7.5	0.1	298.15	
R00761	-50.1	4.0	7.5	0.1	298.15	
R00762	-10.9	1.4	7.5	0.1	298.15	
R00763	-31.4	5.9	7.5	0.1	298.15	
R00764	-5.3	1.4	7.5	0.1	298.15	
R00765	2.7	4.1	7.5	0.1	298.15	
R00766	1.0	6.1	7.5	0.1	298.15	
R00767	-17.1	4.7	7.5	0.1	298.15	
R00768	-14.3	4.4	7.5	0.1	298.15	
R00769	-15.1	2.8	7.5	0.1	298.15	
R00770	-21.4	3.1	7.5	0.1	298.15	
R00771	2.5	0.8	7.5	0.1	298.15	
R00772	-0.7	2.3	7.5	0.1	298.15	
R00774	24.9	10.9	7.5	0.1	298.15	
R00775	-28.4	13.8	7.5	0.1	298.15	
R00776	4.9	3.3	7.5	0.1	298.15	
R00777	-62.7	11.5	7.5	0.1	298.15	
R00778	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00781	-351.1	10.2	7.5	0.1	298.15	
R00782	-5.5	8.5	7.5	0.1	298.15	
R00783	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00784	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00785	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00787	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00789	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00790	425.5	35.6	7.5	0.1	298.15	
R00791	153.7	14.3	7.5	0.1	298.15	
R00792	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00793	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00794	139.9	8.3	7.5	0.1	298.15	
R00796	140.9	8.3	7.5	0.1	298.15	
R00798	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00799	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00800	-174.3	17.4	7.5	0.1	298.15	
R00801	-24.8	2.5	7.5	0.1	298.15	
R00802	-24.8	2.5	7.5	0.1	298.15	
R00803	-8.7	2.0	7.5	0.1	298.15	
R00804	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00805	-14.9	5.9	7.5	0.1	298.15	
R00806	-2.5	2.0	7.5	0.1	298.15	
R00807	-6.8	8.9	7.5	0.1	298.15	
R00808	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00809	-23.4	9.1	7.5	0.1	298.15	
R00810	-17.5	5.3	7.5	0.1	298.15	
R00811	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00812	-85.0	16.1	7.5	0.1	298.15	
R00813	-92.3	17.7	7.5	0.1	298.15	
R00814	-84.0	16.1	7.5	0.1	298.15	
R00815	-439.5	7.0	7.5	0.1	298.15	
R00816	-260.3	10.6	7.5	0.1	298.15	
R00817	-316.5	11.1	7.5	0.1	298.15	
R00818	-446.7	9.4	7.5	0.1	298.15	
R00821	-8.2	6.5	7.5	0.1	298.15	
R00822	-8.1	6.5	7.5	0.1	298.15	
R00823	-465.8	10.3	7.5	0.1	298.15	
R00825	-466.8	10.3	7.5	0.1	298.15	
R00827	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00828	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00829	29.7	16.0	7.5	0.1	298.15	
R00830	18.3	8.2	7.5	0.1	298.15	
R00832	-19.4	12.9	7.5	0.1	298.15	
R00833	-7.6	4.1	7.5	0.1	298.15	
R00834	11.2	3.4	7.5	0.1	298.15	
R00835	-5.2	2.6	7.5	0.1	298.15	
R00836	-17.7	3.7	7.5	0.1	298.15	
R00837	-9.7	3.8	7.5	0.1	298.15	
R00838	-19.2	4.8	7.5	0.1	298.15	
R00839	-19.2	4.8	7.5	0.1	298.15	
R00841	-10.6	4.1	7.5	0.1	298.15	
R00842	23.5	1.5	7.5	0.1	298.15	
R00844	24.4	1.6	7.5	0.1	298.15	
R00845	30.0	1.9	7.5	0.1	298.15	
R00846	-107.1	8.4	7.5	0.1	298.15	
R00847	-18.0	4.1	7.5	0.1	298.15	
R00848	12.2	6.1	7.5	0.1	298.15	
R00849	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00850	-1.8	4.1	7.5	0.1	298.15	
R00851	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00853	-11.9	5.3	7.5	0.1	298.15	
R00854	-16.8	5.3	7.5	0.1	298.15	
R00855	-41.6	9.4	7.5	0.1	298.15	
R00856	3.6	9.4	7.5	0.1	298.15	
R00857	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00858	118.7	9.4	7.5	0.1	298.15	
R00859	157.0	36.1	7.5	0.1	298.15	
R00860	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00861	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00863	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00864	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00865	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00866	-18.0	2.6	7.5	0.1	298.15	
R00867	-17.2	1.2	7.5	0.1	298.15	
R00868	7.6	2.4	7.5	0.1	298.15	
R00870	8.6	2.4	7.5	0.1	298.15	
R00871	10.7	4.0	7.5	0.1	298.15	
R00872	-33.8	4.9	7.5	0.1	298.15	
R00873	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00874	-15.6	3.0	7.5	0.1	298.15	
R00875	9.3	1.9	7.5	0.1	298.15	
R00876	-20.9	3.1	7.5	0.1	298.15	
R00877	-2.8	1.8	7.5	0.1	298.15	
R00878	-0.1	0.6	7.5	0.1	298.15	
R00880	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00881	-32.8	6.9	7.5	0.1	298.15	
R00883	6.8	6.4	7.5	0.1	298.15	
R00885	-3.0	5.8	7.5	0.1	298.15	
R00888	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00889	1.7	5.8	7.5	0.1	298.15	
R00891	-23.1	8.5	7.5	0.1	298.15	
R00892	-8.6	13.0	7.5	0.1	298.15	
R00893	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00894	-33.2	9.5	7.5	0.1	298.15	
R00895	-16.9	9.1	7.5	0.1	298.15	
R00896	-10.2	9.3	7.5	0.1	298.15	
R00897	-49.1	10.4	7.5	0.1	298.15	
R00899	6.6	9.5	7.5	0.1	298.15	
R00900	7.9	13.6	7.5	0.1	298.15	
R00901	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00903	-9.5	8.5	7.5	0.1	298.15	
R00904	-47.2	11.8	7.5	0.1	298.15	
R00905	-51.8	13.8	7.5	0.1	298.15	
R00906	27.6	12.7	7.5	0.1	298.15	
R00907	4.0	5.8	7.5	0.1	298.15	
R00908	-4.3	5.9	7.5	0.1	298.15	
R00909	-14.4	11.0	7.5	0.1	298.15	
R00910	-38.1	12.7	7.5	0.1	298.15	
R00911	-1.1	12.7	7.5	0.1	298.15	
R00912	-27.7	16.8	7.5	0.1	298.15	
R00913	-63.8	15.2	7.5	0.1	298.15	
R00914	-1515.7	18.4	7.5	0.1	298.15	
R00915	-324.3	11.8	7.5	0.1	298.15	
R00916	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00917	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00918	-139.1	66.0	7.5	0.1	298.15	
R00919	59.6	16.9	7.5	0.1	298.15	
R00920	15.0	5.8	7.5	0.1	298.15	
R00921	17.5	6.6	7.5	0.1	298.15	
R00922	-27.7	8.5	7.5	0.1	298.15	
R00923	-16.7	11.7	7.5	0.1	298.15	
R00924	47.4	17.8	7.5	0.1	298.15	
R00925	4.4	5.8	7.5	0.1	298.15	
R00926	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00927	32.1	16.7	7.5	0.1	298.15	
R00928	10.7	5.9	7.5	0.1	298.15	
R00930	-2.2	10.4	7.5	0.1	298.15	
R00931	42.1	7.2	7.5	0.1	298.15	
R00932	41.3	7.1	7.5	0.1	298.15	
R00934	-14.3	16.4	7.5	0.1	298.15	
R00935	-28.6	8.5	7.5	0.1	298.15	
R00936	23.0	2.3	7.5	0.1	298.15	
R00937	37.7	7.4	7.5	0.1	298.15	
R00939	24.0	2.2	7.5	0.1	298.15	
R00940	39.7	7.3	7.5	0.1	298.15	
R00941	-37.5	7.0	7.5	0.1	298.15	
R00942	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00943	-4.1	3.8	7.5	0.1	298.15	
R00944	-24.4	3.9	7.5	0.1	298.15	
R00945	6.6	2.5	7.5	0.1	298.15	
R00946	-10.0	10.2	7.5	0.1	298.15	
R00947	-16.2	1.6	7.5	0.1	298.15	
R00948	-7.1	2.7	7.5	0.1	298.15	
R00949	-18.6	6.1	7.5	0.1	298.15	
R00951	-32.0	2.7	7.5	0.1	298.15	
R00952	3.3	3.3	7.5	0.1	298.15	
R00953	2.2	5.8	7.5	0.1	298.15	
R00954	3.0	5.8	7.5	0.1	298.15	
R00955	-2.9	3.4	7.5	0.1	298.15	
R00956	0.1	4.1	7.5	0.1	298.15	
R00957	-17.8	3.7	7.5	0.1	298.15	
R00959	-7.4	1.5	7.5	0.1	298.15	
R00960	-6.3	6.6	7.5	0.1	298.15	
R00961	3.1	6.5	7.5	0.1	298.15	
R00962	-17.3	6.1	7.5	0.1	298.15	
R00963	-9.1	8.2	7.5	0.1	298.15	
R00964	-19.4	8.2	7.5	0.1	298.15	
R00965	-26.5	16.8	7.5	0.1	298.15	
R00966	17.3	8.6	7.5	0.1	298.15	
R00967	-16.8	9.5	7.5	0.1	298.15	
R00968	-16.9	8.6	7.5	0.1	298.15	
R00969	-42.9	23.0	7.5	0.1	298.15	
R00970	-23.1	8.6	7.5	0.1	298.15	
R00973	-16.3	9.9	7.5	0.1	298.15	
R00974	-26.8	8.2	7.5	0.1	298.15	
R00975	-131.7	10.9	7.5	0.1	298.15	
R00976	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00977	-1.1	7.3	7.5	0.1	298.15	
R00978	-0.1	7.3	7.5	0.1	298.15	
R00979	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00980	-458.6	8.2	7.5	0.1	298.15	
R00982	-11.2	15.3	7.5	0.1	298.15	
R00983	-451.8	13.3	7.5	0.1	298.15	
R00984	nan	nan	7.5	0.1	298.15	uncertainty is too high
R00985	-69.0	13.0	7.5	0.1	298.15	
R00986	-80.5	13.1	7.5	0.1	298.15	
R00987	-57.0	4.2	7.5	0.1	298.15	
R00988	-34.1	10.5	7.5	0.1	298.15	
R00989	-20.0	6.3	7.5	0.1	298.15	
R00990	-8.2	6.5	7.5	0.1	298.15	
R00991	-139.8	10.2	7.5	0.1	298.15	
R00993	-234.0	11.1	7.5	0.1	298.15	
R00994	3.1	9.3	7.5	0.1	298.15	
R00995	20.9	9.5	7.5	0.1	298.15	
R00996	-24.8	8.2	7.5	0.1	298.15	
R00997	25.9	10.6	7.5	0.1	298.15	
R00998	23.1	7.6	7.5	0.1	298.15	
R00999	-61.0	9.2	7.5	0.1	298.15	
R01000	16.2	3.3	7.5	0.1	298.15	
R01001	2.0	12.0	7.5	0.1	298.15	
R01003	-13.7	2.4	7.5	0.1	298.15	
R01004	-29.6	2.5	7.5	0.1	298.15	
R01005	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01006	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01007	4.3	10.9	7.5	0.1	298.15	
R01008	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01009	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01010	-12.3	4.3	7.5	0.1	298.15	
R01011	-16.2	4.3	7.5	0.1	298.15	
R01012	-41.4	4.4	7.5	0.1	298.15	
R01013	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01014	19.4	5.8	7.5	0.1	298.15	
R01015	-5.5	1.1	7.5	0.1	298.15	
R01016	-56.1	3.8	7.5	0.1	298.15	
R01018	-14.3	4.7	7.5	0.1	298.15	
R01019	-112.2	11.0	7.5	0.1	298.15	
R01021	-20.4	1.0	7.5	0.1	298.15	
R01022	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01023	-9.6	2.0	7.5	0.1	298.15	
R01025	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01026	-23.2	2.1	7.5	0.1	298.15	
R01027	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01028	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01029	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01030	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01031	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01032	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01033	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01034	21.7	3.6	7.5	0.1	298.15	
R01036	36.7	4.0	7.5	0.1	298.15	
R01039	22.7	3.6	7.5	0.1	298.15	
R01041	37.7	4.0	7.5	0.1	298.15	
R01043	-23.0	4.7	7.5	0.1	298.15	
R01044	1.9	4.6	7.5	0.1	298.15	
R01045	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01047	-35.1	4.2	7.5	0.1	298.15	
R01048	-37.2	4.2	7.5	0.1	298.15	
R01049	-2.6	2.9	7.5	0.1	298.15	
R01050	-13.8	4.6	7.5	0.1	298.15	
R01051	-27.5	3.4	7.5	0.1	298.15	
R01052	0.9	7.3	7.5	0.1	298.15	
R01053	-37.6	4.4	7.5	0.1	298.15	
R01054	-27.7	7.3	7.5	0.1	298.15	
R01055	-37.1	8.3	7.5	0.1	298.15	
R01056	2.0	1.5	7.5	0.1	298.15	
R01057	-11.7	3.0	7.5	0.1	298.15	
R01058	-41.8	1.1	7.5	0.1	298.15	
R01059	-25.7	2.8	7.5	0.1	298.15	
R01061	4.4	0.8	7.5	0.1	298.15	
R01063	5.4	1.0	7.5	0.1	298.15	
R01064	13.1	5.8	7.5	0.1	298.15	
R01066	20.3	3.0	7.5	0.1	298.15	
R01067	10.1	3.8	7.5	0.1	298.15	
R01068	20.0	1.0	7.5	0.1	298.15	
R01069	18.1	4.4	7.5	0.1	298.15	
R01070	18.1	4.4	7.5	0.1	298.15	
R01071	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01072	57.1	5.1	7.5	0.1	298.15	
R01073	56.3	6.7	7.5	0.1	298.15	
R01074	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01075	-11.2	15.3	7.5	0.1	298.15	
R01076	-12.5	4.4	7.5	0.1	298.15	
R01077	4.0	6.3	7.5	0.1	298.15	
R01078	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01079	-52.1	4.2	7.5	0.1	298.15	
R01080	-11.2	4.3	7.5	0.1	298.15	
R01081	2.7	1.7	7.5	0.1	298.15	
R01082	3.4	0.6	7.5	0.1	298.15	
R01083	10.2	2.7	7.5	0.1	298.15	
R01085	-50.0	6.8	7.5	0.1	298.15	
R01086	12.5	5.8	7.5	0.1	298.15	
R01087	-6.2	6.3	7.5	0.1	298.15	
R01088	33.9	3.1	7.5	0.1	298.15	
R01089	-17.4	6.8	7.5	0.1	298.15	
R01090	-1.2	3.1	7.5	0.1	298.15	
R01091	7.1	5.7	7.5	0.1	298.15	
R01092	-13.5	3.8	7.5	0.1	298.15	
R01093	-16.5	4.8	7.5	0.1	298.15	
R01094	-17.6	2.7	7.5	0.1	298.15	
R01095	-17.5	4.9	7.5	0.1	298.15	
R01096	-19.7	4.8	7.5	0.1	298.15	
R01097	-16.6	2.7	7.5	0.1	298.15	
R01098	-169.9	9.3	7.5	0.1	298.15	
R01099	-116.6	9.0	7.5	0.1	298.15	
R01100	-10.9	2.1	7.5	0.1	298.15	
R01101	-10.7	3.3	7.5	0.1	298.15	
R01103	1.0	8.5	7.5	0.1	298.15	
R01104	-3.4	5.9	7.5	0.1	298.15	
R01106	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01108	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01109	-1.4	4.3	7.5	0.1	298.15	
R01110	-1.4	4.3	7.5	0.1	298.15	
R01111	0.6	5.8	7.5	0.1	298.15	
R01113	22.3	13.1	7.5	0.1	298.15	
R01115	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01117	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01119	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01120	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01121	-32.4	7.9	7.5	0.1	298.15	
R01122	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01123	-4.9	5.8	7.5	0.1	298.15	
R01126	-5.2	3.7	7.5	0.1	298.15	
R01127	18.3	10.7	7.5	0.1	298.15	
R01128	-8.1	3.8	7.5	0.1	298.15	
R01130	19.2	7.4	7.5	0.1	298.15	
R01131	-23.3	3.7	7.5	0.1	298.15	
R01132	28.4	3.1	7.5	0.1	298.15	
R01134	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01135	6.5	4.2	7.5	0.1	298.15	
R01137	3.1	2.9	7.5	0.1	298.15	
R01138	22.0	3.0	7.5	0.1	298.15	
R01139	-22.9	2.9	7.5	0.1	298.15	
R01140	-20.3	3.0	7.5	0.1	298.15	
R01142	-376.2	10.2	7.5	0.1	298.15	
R01143	-377.2	10.2	7.5	0.1	298.15	
R01144	-3.2	7.7	7.5	0.1	298.15	
R01145	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01146	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01147	-1.5	4.3	7.5	0.1	298.15	
R01148	0.4	4.3	7.5	0.1	298.15	
R01149	-4.7	7.0	7.5	0.1	298.15	
R01150	-26.4	8.1	7.5	0.1	298.15	
R01151	-93.3	9.0	7.5	0.1	298.15	
R01152	-46.3	8.8	7.5	0.1	298.15	
R01153	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01154	-24.6	3.4	7.5	0.1	298.15	
R01155	2.2	3.7	7.5	0.1	298.15	
R01156	-8.3	3.5	7.5	0.1	298.15	
R01157	-57.7	11.0	7.5	0.1	298.15	
R01158	-12.9	8.5	7.5	0.1	298.15	
R01159	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01160	-30.0	8.7	7.5	0.1	298.15	
R01161	-13.0	8.1	7.5	0.1	298.15	
R01163	-34.7	8.4	7.5	0.1	298.15	
R01164	-40.7	14.1	7.5	0.1	298.15	
R01166	1.6	14.1	7.5	0.1	298.15	
R01167	-26.5	10.2	7.5	0.1	298.15	
R01168	4.9	2.1	7.5	0.1	298.15	
R01169	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01171	54.1	16.0	7.5	0.1	298.15	
R01172	-10.5	16.1	7.5	0.1	298.15	
R01173	-9.5	16.1	7.5	0.1	298.15	
R01174	20.8	15.2	7.5	0.1	298.15	
R01175	42.8	17.0	7.5	0.1	298.15	
R01176	-2.2	16.4	7.5	0.1	298.15	
R01177	35.1	16.2	7.5	0.1	298.15	
R01178	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01179	-4.1	16.4	7.5	0.1	298.15	
R01180	35.3	15.8	7.5	0.1	298.15	
R01181	-2.7	1.9	7.5	0.1	298.15	
R01182	-8.2	9.8	7.5	0.1	298.15	
R01183	2.3	9.9	7.5	0.1	298.15	
R01184	-414.1	11.5	7.5	0.1	298.15	
R01185	-20.3	9.8	7.5	0.1	298.15	
R01186	-20.3	9.8	7.5	0.1	298.15	
R01187	-20.3	9.8	7.5	0.1	298.15	
R01188	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01189	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01190	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01192	-18.9	4.9	7.5	0.1	298.15	
R01193	nan	nan	7.5	0.1	298.15	uncertainty is too high
R01194	-4.5	4.6	7.5	0.1	298.15	
R01195	-12.8	11.7	7.5	0.1	298.15	
R01196	21.5	13.2	7.5	0.1	298.15	
R01197	13.5	13.9	7.5	0.1	298.15	
R01199	-2.4	15.9	7.5	0.1	298.15	
R01200	-9.5	5.7	7.5	0.1	298.15	
R01201	-13.9	5.0	7.5	0.1	298.15	
R01202	-35.2	5.5	7.5	0.1	298.15	
R01203	-165.7	9.9	7.5	0.1	298.15	
R01204	-23.3	5.6	7.5	0.1	298.15	
R01205	-16.4	7.1	7.5	0.1	298.15	
R01207	3.7	4.1	7.5	0.1	298.15	
R01209	-35.5	2.7	7.5	0.1	298.15	
R01210	-24.5	16.2	7.5	0.1	298.15	
R01211	1.5	9.8	7.5	0.1	298.15	
R01212	39.2	6.9	7.5	0.1	298.15	
R01213	28.2	2.6	7.5	0.1	298.15	
R01214	3.1	6.9	7.5	0.1	298.15	
R01215	3.4	6.9	7.5	0.1	298.15	
R01216	19.9	10.2	7.5	0.1	298.15	
R01217	-48.7	14.2	7.5	0.1	298.15	
R01218	7.0	2.2	7.5	0.1	298.15	
